Job ID,Job Title,Job Description,Job Qualifications
44153247,Gerente de Proyecto para Operaciones Electricas,"Responsable de las unidades de negocios y energía.
Gestión del equipo legal, administrativo, técnico y operativo.
Supervisión del estudio técnico.
Supervisión de las licencias en general del proyecto.
Supervisión de los procesos constructivos.
Negociación con las contratistas y/o proveedores.","Experiencia en proyectos de Redes de Distribución, líneas de transmisión, Sub estaciones de transmisión, sistemas de Generación y obras civiles asociadas, de preferencia en centrales de hidroeléctricas.
Al menos 7 años de experiencia en posiciones de Gerencia de Proyecto o afines.
Disponibilidad para viajar a los proyectos."
44147361,Supervisor de Mantenimiento - Huarochiri,"Gestionar la ejecución de las órdenes de Mantenimiento Mecánico, eléctrico, electrónico o neumático de los equipos e instalaciones de la Planta para contribuir con su disponibilidad y asegurar el estado óptimo de la maquinaria para lograr la ejecución del plan de producción.

Elaborar diariamente y analizar los reportes de seguimiento de fallas mecánicas, eléctricas, electrónicas o neumáticas de los equipos para lograr una adecuada detección y solución de problemas en coordinación con el área usuaria para levantar información (calidad, elaboración o envasado).

Elaborar y publicar turnos de trabajo, de limpieza y mantenimiento, relevo, vacaciones. Planificar labores de mantenimiento en el SAP para asegurar la correcta asignación de recursos.

Coordinar y controlar la ejecución de los trabajos realizados por los proveedores de servicios con el propósito de contribuir a mantener una adecuada ejecución en las tareas asignadas.

Apoyar en la elaboración del plan de mantenimiento anual, semestral y mensual de equipos de planta para asegurar la continuidad de las líneas de producción.","Título profesional de Ingeniero Mecánico, Electrónico, Eléctrico, Mecánico - eléctrico, Mecatrónica.

Mínimo 2 años en supervisión de operaciones, deseable de alimentos o bebidas 

MS Office intermedio (presentaciones ppt, gráficos, formulas avanzadas, tablas dinámicas).

Deseable SAP (Módulo Production Planning, Quality Management, Production Maintenance).

Indispensable Inglés Intermedio

Control Estadístico de Procesos, Herramientas de Solución de Problemas, Sistemas Integrados de Gestión (HACCP, ISO 9001, ISO 14001, OHSAS 18001), Mantenimiento Productivo Total.

Turnos rotativos de 8 horas (mañana, tarde o noche). Lunes - Domingo con 1 día de descanso."
44161576,Ingeniero Electricista,"Responsable por la disponibilidad ininterrumpida de la energía eléctrica para las edificaciones y la energía estabilizada para los equipos eléctricos y sistemas electrónicos de la empresa, a través del mantenimiento preventivo, correctivo o predictivo en las sub estaciones, grupos electrógenos, No-Breaks y sistema de distribución de energía eléctrica, al menor costo, a fin de contribuir con la seguridad de los usuarios, manteniendo la calidad y confiabilidad de los servicios prestados.","Deseable 04 años en energía eléctrica, de preferencia 02 años empresas de infraestructura Vial."
44146363,Jefe de Mantenimiento,"Asistir en el Terminal con el trabajo de recepción y distribución de contenedores.

Supervisar el mantenimiento del patio de contenedores: subestación eléctrica, pavimento, escaleras, cercas eléctricas, cámaras de seguridad, obras civiles.	

Supervisar la ejecución de nuevas obras civiles e instalaciones dentro de Alconsa (almacenes, patio, oficinas, instalaciones en general, etc.).
		
Administrar  contratos y planificar el mantenimiento de las áreas administrativas: mantenimiento y reparaciones eléctricas y sanitarias, aire acondicionado, cocina, etc.			

Gestionar licencias y permisos administrativos relacionados con la infraestructura (INDECI, OSINERGMIN, INDECOPI, DIGESA y la Municipalidad del Callao, Aduanas).		
	
Gestionar el mantenimiento de extintores y sistema contra incendios, así como el grillado del patio y mantenimiento de las balanzas.
			
Otras actividades relacionadas con el mantenimiento de la infraestructura (por ejemplo: eliminación de desechos y residuos, asegurar el abastecimiento de agua).	

Control de stock de la gasolina.","2 a 3 años de experiencia mínima en puesto en empresas de logística, industrial o consumo masivo.

Disponibilidad para atender las necesidades de los 3 almacenes (2 en el Callao y uno en VES).

De preferencia manejo de Autocad y Project.

Nivel de Inglés básico.

Manejo de Office intermedio."
44147600,Business Development Area Manager,"Desarrollar Negocios en Sur y Centro América. 
Manejo de conferencias y participación en trade shows.
Organizar visitas a clientes y presentaciones de productos.
Obtener y dar seguimiento a posibles prospectos. 
Preparar cotizaciones para clientes y empresas.
Presentar mensualmente los Pronósticos de Ventas e Indicadores. 
Mantener la base de datos de la empresa actualizada.","Experiencia & Habilidades Deseadas: 
Capacidad para establecer prioridades y proceder con los objetivos.
Seguir las instrucciones y directrices pre-establecidas por la empresa para realizar las funciones del puesto de trabajo.
Autonomía, confiabilidad, responsabilidad y buenas habilidades de organización.
Hasta un 50% de viaje. 
Habilidades de comunicación y trabajo en equipo.
Dominio en el uso de todo el Software de Microsoft Office y CRM Sales Force
El conocimiento de la industria eléctrica e hidrocarburos en Sur América es una ventaja. 
Calificación: Bachiller en Ingeniería Mecánica o Eléctrica, o el equivalente a experiencia en Ventas. 

Experiencia: 5 años de experiencia como Ingeniero Mecánico o Eléctrico, o su equivalente a experiencia en Ventas.
Idiomas: Excelente dominio del idioma Ingles (escrito y hablado)"
44148051,INGENIERO DE PÉRDIDAS ELÉCTRICAS - EDELNOR,"•	Análisis de indicador de pérdidas y balances de energía a todo nivel de tensión (AT, MT y BT).
•	Análisis, generación, seguimiento y control de órdenes de trabajo para la detección de pérdidas de energía. 
•	Análisis de las nuevas modalidades de hurto que se puedan presentar en el tiempo, para acortar su detección. 
•	Manejo de la base de datos de las pérdidas por Subestación Eléctrica para la generación de planes de trabajo focalizado.
•	Seguimiento y control de las órdenes de normalización generadas para garantizar el aumento efectivo de facturación. 
•	Supervisión de las actividades a ejecutar en el campo y planeamiento de operativos de alta envergadura.","•	Dos años de experiencia en el sector eléctrico. 
•	Conocimientos en subestaciones transmisión, sistemas de medición directa y semi-indirecta, balance de energía, flujo de potencia y análisis de quiebre de consumo. 
•	Dominio de Microsoft Office a nivel intermedio-avanzado, manejo de amplia base de datos.
•	Deseable inglés intermedio."
44148635,Analista de Mantenimiento para empresas de consumo masivo,"Realizar un relevamiento exhaustivo de todas las líneas de picking. Conocer en detalle los componentes que las mismas poseen.
Ser un facilitador entre el proveedor de la línea y la operación local.
Cuidar el estado general de la línea, como la limpieza, el orden, la seguridad eléctrica de las distintas operaciones. 
Monitorear el estado de todas las líneas a través del software  de control de surtido y sus subsistemas (Kisoft para el caso de KNAPP).
Monitorear  la producción diaria para garantizar el cumplimiento de la productividad objetivo por turno. 
Ejecutar  los mantenimientos predictivos, preventivos y correctivos en los sistemas mecánicos, eléctricos y electrónicos de control y potencia de máquinas y equipamientos, basándose en las características, especificaciones técnicas, procedimientos, normas regulamentadoras y normas técnicas pertinentes al desempeño de la actividad en sistemas eléctricos.
Escribir y revisar los planes de mantenimiento del área buscando la mejoría continúa de los equipamientos.
Contribuir para la reducción de los costes y mejoría de la calidad de los procesos de picking, através de la identificación de oportunidades y alternativas para actualización tecnológica de los productos, procesos, y equipamientos.
Actuar en el esclarecimiento de dudas para la solución de incidentes en la línea.
Realizar validación de nuevos equipamientos.
Responsable por la calibración de Balanzas Dinámicas con Pesas Patrón alineándose al instructivo de trabajo.
Tener un inventario de repuestos de la línea de picking . Llevar la vida útil de los repuestos que sean más caros de reponer. Ser un nexo con el proveedor ante desperfectos e inconvenientes de calidad. 
Apoyar en el control de compras, realizando follow-up de requisiciones de compras pendientes.
Promover la evolución de los conocimientos de las buenas prácticas de mantenimientos enfatizando las metodologías del TPM², y herramientas de la calidad.
Entrenar el equipo local de operación, transmitiendo los conocimientos técnicos de la línea.",
44150256,SUPERVISOR CENTRAL DE ENERGIA,"Asegurar el cumplimiento del Plan de Control de Gasto de Energía
Asistir en la Confección del Presupuesto y FORECAST Anual de Energía de las Tiendas y Oficinas.
Reportar las desviaciones mensuales al Presupuesto de las Cuentas de Energía y asistir en la elaboración de la proyección semanal del gasto.
Tomar acción sobre las desviaciones detectadas, en miras de re direccionar el correcto uso de la herramienta de Control de Energía
Asistir en la Implementación de los Proyectos de Ahorro de Energía en las Tiendas Existentes
Asistir en la Elaboración Proyectos de Mejora del Funcionamiento de Equipos Existentes
Asistir en la Gestión del correcto abastecimiento de Materiales Eléctricos de Iluminación de las Tiendas y Oficinas.
Asegurar el cumplimiento de las tareas de Mantenimiento Preventivo y Correctivo en las oficinas de Corporación y las Stand Alone..
Brindar apoyo y asesoramiento técnico eléctrico a las Áreas afines que lo soliciten.",mínimo 5 años en áreas de Mantenimiento y Proyectos eléctricos.
44151005,Ingeniero de Diseño Eléctrico,Diseño sistemas eléctricos de plantas industriales.,"Mínimo 5 años de experiencia desarrollando diseños de la parte eléctrica en proyectos del sector industrial.
Dominio de Autocad ."
44151065,Ingeniero de Servicios Senior,"Dirigir el servicio técnico, asumiendo la responsabilidad por los montajes, instalaciones, reparaciones y puesta en marcha de los equipos. 

Localizar averías y proponer soluciones con rapidez.

Establecer una relación óptima con el cliente, anticipándose a sus necesidades y proponiendo mejoras que permitan maximizar su satisfacción.

Mantener la confidencialidad sobre la información de la compañía.","Experiencia mínima de 5 años como Ingeniero de Servicios o de Soporte de Producto en empresas que brinden servicios a minería. 
Experiencia en reparación de equipos mineros.
Bachiller en Ingeniería Mecánica Eléctrica, Electromecánica, Mecánica, Eléctrica o afines.
Contar con un curso de especialización en PLC. 
Conocimientos indispensables en reparación de equipos mineros, motores de corriente continua y alterna, transformadores de alto voltaje y diagnóstico de problemas eléctricos.
Conocimientos deseables en PC’s industriales, HMI, VC-1, CMI, cableado estructurado (Ethernet), sistemas hidráulicos (bombas de pistón tipo Vane), sistemas de lubricación, soldadura.
Indispensable dominio de inglés a nivel intermedio.
Deseable dominio de ERP y Salesforce.
Residir en la ciudad de Arequipa.
Disponibilidad para trabajar visitando los proyectos, en un régimen de 14 x 7.
Indispensable contar con brevete."
44153990,Jefe de Mantenimiento,"Nuestro cliente, empresa transnacional dedicada a la elaboración de productos de consumo masivo para animales, se encuentra en la búsqueda de un JEFE DE MANTENIMIENTO.

Funciones:
Mantener la instalación en condiciones optimas de operatividad

Gestión de proyectos de mejora continua de la planta, gestionando de manera optima el desarrollo, los recursos y el presupuesto estimado (proyectos de ampliación de la planta o mejora que asciende a entre USD 300,000 a USD 600,000)

Responsable de la planificación del mantenimiento a través del software de la compañía, el mantenimiento deberá ser preventivo, correctivo y predictivo.

Manejo de contratistas dentro de lineamientos de seguridad exigidos por la corporación.

Gestionar el área de mantenimiento técnica y económicamente de acuerdo a las políticas, procedimientos y objetivos de la compañía.","Requisitos:
Bachiller o titulado de las carreras de Ingeniería Eléctrica, Mecánica- Eléctrica y Electrónica.
Experiencia mínima de 4 años en posiciones similares 
Dominio de inglés a nivel intermedio.
Dominio de Excel a nivel intermedio 
Experiencia en Manejo y control de proyectos
Indispensable residir en la ciudad de Chiclayo, y Lima (2 vacantes)
Experiencia en compañías agro industriales, elaboración de alimentos y bebidas, electricidad, agua, industria del papel, y metal. 

Beneficios 
Planilla directa con nuestro cliente.
Beneficios acorde a ley
Utilidades"
44154831,Jefe de Mantenimiento,"Mantener la instalación en condiciones optimas de operatividad
Gestión de proyectos de mejora continua de la planta, gestionando de manera optima el desarrollo, los recursos y el presupuesto estimado (proyectos de ampliación de la planta o mejora que asciende a entre USD 300,000 a USD 600,000)

Responsable de la planificación del mantenimiento a través del software de la compañía, el mantenimiento deberá ser preventivo, correctivo y predictivo.

Manejo de contratistas dentro de lineamientos de seguridad exigidos por la corporación.

Gestionar el área de mantenimiento técnica y económicamente de acuerdo a las políticas, procedimientos y objetivos de la compañía.","Bachiller o titulado de las carreras de Ing. Eléctrica, Mecánica- Eléctrica y Electrónica.
Experiencia mínima de 4 años en posiciones similares 
Dominio de inglés a nivel intermedio.
Dominio de Excel a nivel intermedio 
Experiencia en Manejo y control de proyectos
Experiencia en compañías agroindustriales, elaboración de alimentos y bebidas, electricidad, agua, industria del papel, y metal."
44159034,Supervisor de Mantenimiento – Planta Huarochirí,"Gestionar la ejecución de las órdenes de Mantenimiento Mecánico, eléctrico, electrónico o neumático de los equipos e instalaciones de la Planta para contribuir con su disponibilidad y asegurar el estado óptimo de la maquinaria para lograr la ejecución del plan de producción.

Elaborar diariamente y analizar los reportes de seguimiento de fallas mecánicas, eléctricas, electrónicas o neumáticas de los equipos para lograr una adecuada detección y solución de problemas en coordinación con el área usuaria para levantar información (calidad, elaboración o envasado).

Elaborar y publicar turnos de trabajo, de limpieza y mantenimiento, relevo, vacaciones. Planificar labores de mantenimiento en el SAP para asegurar la correcta asignación de recursos.

Coordinar y controlar la ejecución de los trabajos realizados por los proveedores de servicios con el propósito de contribuir a mantener una adecuada ejecución en las tareas asignadas.

Apoyar en la elaboración del plan de mantenimiento anual, semestral y mensual de equipos de planta para asegurar la continuidad de las líneas de producción.

Seguimiento a órdenes de mantenimiento (que contiene el pedido de compra de repuestos, lubricantes, combustibles entre otros materiales requeridos en el departamento) en coordinación con las área de Supply Chain.

Cumplir las recomendaciones de calidad para mantener la limpieza de la maquinaria al término de la intervención con el objetivo de disminuir los tiempos de limpieza, incrementar la productividad y garantizar la calidad del producto.","Título profesional de Ingeniero Industrial, Mecánico, Electrónico, Mecánico - Eléctrico, Mecatrónica.

Mínimo 2 años de experiencia en supervisión de operaciones, deseable de alimentos o bebidas 

Excel avanzado (indispensable)

Deseable SAP (Módulo Production Planning, Quality Management, Production Maintenance).

Indispensable Inglés Intermedio

Control Estadístico de Procesos, Herramientas de Solución de Problemas, Sistemas Integrados de Gestión (HACCP, ISO 9001, ISO 14001, OHSAS 18001), Mantenimiento Productivo Total.

Turnos rotativos de 8 horas (mañana, tarde o noche). Lunes - Domingo con 1 día de descanso. 

Deseable , residir en zonas aledañas o tener disponibilidad para trasladarse cerca a Huarochiri"
44163924,Ingeniero de Ventas (Sales Engineer),"•	Esta posición tiene la responsabilidad de vender toda la cartera de productos de la organización (conectores eléctricos y una amplia gama de productos electrónicos). Deberá ser responsable de desarrollar nuevos proyectos y cartera de clientes y del crecimiento continuo en la rentabilidad de la compañía. El reporte directo será a una Jefatura en Brasil, por lo que deberá gestionar de manera autónoma la cartera de clientes y ventas de todo el país.
•	Administrar las cuenta de base de Perú con el objetivo principal de aumentar los ingresos.
•	Creación de nuevas oportunidades y búsqueda de negocios existentes. Cumplimiento de las metas semestrales.
•	Encargado directo de contactar a los clientes y responsable de educar a estos sobre el valor que la organización trae sus empresas.
•	Manejo de CRM. Mantener completa y actualizada la base de datos y clientes.
•	Seguir y coordinar la creación de oportunidades relacionadas a otras partes del mundo para asegurar la obtención del negocio.
•	Desarrollo continuo de las habilidades y conocimientos técnicos para vender con eficacia la gran variedad de productos.
•	Comprender, apoyar y contribuir a la gestión actual de los Sistemas de  Gestión de Calidad Total (TQ), Six Sigma, la Organización Internacional de Normalización (ISO) y del medio ambiente, y / o de salud y seguridad (EH & S) siguiendo las políticas y procedimientos establecidos.
•	Desempeñar otras funciones afines que le sean asignadas por la dirección.","•	Dominio de inglés a nivel avanzado (indispensable para los reportes al extranjero).
•	Conocimientos y experiencia comprobada mínima de 2 años en venta de productos electrónicos, eléctricos. Preferentemente,  experiencia en venta de conectores eléctricos."
44164956,Especialista Electrico Senior,"Responsable de las actividades de diseno Electrico y de instalaciones en oficina de diseno y en la construccion.
Responsable del control de tiempos y cronograma.
Responsable del control de costos.
Calidad en la construcción.
Procesos de licitación.
Liderar la seguridad en obra.
Elaborar documentos de gestion.
Coordinación con especialistas e ingeniería.","Ingenieros Titulados y Colegiados - Excluyente
Mas de 8 anos de experiencia en el sector construcción.
Experiencia en diseno electrico
Experiencia en construccion e implementacion de instalaciones
Experiencia en obra (Indispensable).
Conocimiento de gerencia de proyectos.
Manejo de MsProject.
Dominio de control de producción y productividad en obra.
Conocimientos de PMBOK (recomendable).
Disponibilidad para trabajar y/o viajar a provincia.
Alto nivel y habilidades de comunicación."
44145871,Practicante de Mantenimiento,"• Apoyar en la ejecución de las tareas programadas de mantenimiento de equipos de instrumentación, control, medición, equipos rotativos y no rotativos etc. de la planta.
• Apoyar en la validación y programación de las tareas definidas del Plan de mantenimiento.
• Da soporte logístico y computacional a las áreas de mantenimiento.
• Organización de la información en el servidor de Mantenimiento y Biblioteca técnica.
• Otras tareas menores que sean asignadas por los responsables de mantenimiento con su debida supervisión.","Conocimientos de PLC’s, Controladores 
Sistemas de cableado eléctrica e instrumentación, control, redes industriales, aire acondicionado, etc.
Sistemas eléctricos de BT, MT y AT.
Conocimiento básicos de Mecánica, sistemas neumáticos e hidráulicos
Comunicación efectiva.
Conocimientos básicos de software de sistema de gestión de mantenimiento y de ofimática.
Trabajo en equipo,
Español e inglés.
6 meses de experiencia mínima en puestos similares"
44147295,Practicante Mantenimiento Eléctrico - Tostación,"Apoyar en realizar análisis de los indicadores de gestión del taller mecánico.
Identificar y/o inscribir repuestos de equipos que no existan en la base de datos del SAP.
Llevar control y registro de los manuales, informes, planos, esquemas, etc., que permitan disponer la información técnica.
Apoyar a la supervisión con la coordinación a proveedores nacionales y/o extranjeros, sobre detalles técnicos.
Apoyo en el control y seguimiento de los repuestos críticos de los equipos de planta.
Conseguir y/o elaborar los datos para el GRD-Mantenimiento correspondiente al taller mecánico.
Participar y colaborar en los análisis de falla de equipos o sistemas. 
Apoyo en la elaboración y/o revisión de planes de mantenimiento.","•Egresados de las carreras de Ingeniería Eléctrica, Electrónica o Mecatrónica.  
•Deseable conocimientos en turbo máquinas (bombas, ventiladores), mecánica de fluidos, ciencia de los materiales, neumática e hidráulica.
•Inglés a nivel intermedio.
•Manejo de MS Office a nivel Intermedio."
44150265,INGENIERO ELECTRICO DE DISEÑO,"Elaborar los documentos, planos o especificaciones, después de verificar el alcance, los cálculos, las conclusiones y recomendaciones y la presentación de los mismos, teniendo en cuenta los criterios técnicos, las normas nacionales e internacionales y los procedimientos técnicos.

Analizar las especificaciones técnicas y los requisitos del proyecto y los criterios que se deben tener en cuenta para los diseños y estudios.

Realizar las visitas técnicas relacionadas con su trabajo.

Tomar decisiones técnicas relacionadas con el diseño el proyecto.","Experiencia mínima de 1 año en diseño de Sub estaciones y/o Líneas
Experiencia en estudios eléctricos
Experiencia en coordinación de protecciones
Manejo de software Digsilent"
44151197,Ingeniero Electrico-Electronico,"Cumplir el plan estratégico de la organización.
Gestionar  el trabajo del personal a cargo  para evaluar el desempeño, y orientar los cambios en el fortalecimiento de las habilidades de enseñanza y de formación.
Seleccionar y capacitar a los colaboradores a su cargo.
Desarrollar las  competencias del personal a su cargo a través de coaching y asesorías.
Fomentar un ambiente agradable, motivador y de integración entre los colaboradores a su cargo.
Diseñar, planear, supervisar y evaluar los programas académicos y de capacitación de su  área.
Ejecutar otras funciones propias de su cargo que su jefe inmediato se las asigne.","Profesional en Ingeniería Electrónica o Eléctrica, con especialidad o maestría MBA o Docencia  en universidades locales o internacionales. 

Con experiencia mínima de  3 años liderando organizaciones del sector industrial, experiencia docente,  gestión pedagógica o gestión de Recursos Humanos. 

Manejo del idioma ingles a nivel intermedio."
44151861,Practicante de Pruebas de Protección y Control,"MISIÓN DEL PUESTO:

Apoyar al área de pruebas y puesta en servicio de protección y control en la preparación de documentos técnicos y apoyo en la ejecución de pruebas FAT de los sistema de protección y control que ejecuta la unidad de negocios Power System Automation Comunication (PSAC) de la división Power System.


 FUNCIONES
-Apoyar en la elaboración de los formatos de protocolos de prueba en fabrica (FAT) de los sistemas de protección y control.
-Apoyar en la elaboración de los formatos de protocolos de prueba en sitio (SAT) de los sistemas de protección y control.
-Apoyar en la realización de las configuraciones propias de los equipos de protección, control, medición y registro de fallas.
-Apoyar en la ejecución de pruebas en fábrica de los sistemas de protección y control.
-Elaborar los protocolos de prueba en fábrica de los sistemas de protección y control.
-Apoyar en la elaboración de los manuales de operación de los sistemas de protección y control.
-Asegurar que la documentación técnica de pruebas se encuentre adecuadamente ubicada en la herramienta de almacenamiento de información técnica de proyectos Share point.","Deseable experiencia laboral previa realizando funciones similares (No excluyente).

-Conocimientos en esquemas eléctricos, protecciones de sistemas eléctricos de potencia."
44154141,ANALISTA DE PLANIFICACIÓN Y CONTROL Y GESTIÓN DE LA ENERGÍA – EDEGEL,"•Analizar el comportamiento de los precios y las cantidades de los clientes libres y regulados.
•Analizar el impacto de la oferta y demanda de generación en el margen variable.
•Análisis de los cambios regulatorios y su efecto en el margen variable.
•Elaboración del Reporting Corporativo de los resultados del Margen Variable.
•Coordinar con las  gerencias involucradas Comercialización y Regulación.
•Control y monitoreo del cumplimiento de objetivos de la línea de negocio Trading.
•Soporte en la valoración económica de nuevos proyectos de generación y otras oportunidades de crecimiento.","•	Experiencia de dos años en el área comercial, de regulación o planificación. 
•	Se valorará experiencia y conocimientos en el sector eléctrico, planificación energética, proyecciones de compra y venta de energía así como regulación eléctrica. 
•	Conocimientos en elaboración, análisis de presupuestos y proyección de escenarios.
•	Nivel de Excel avanzado.
•	Inglés Intermedio-Avanzado."
44154257,Ingeniero Senior de Ventas,"Mantenimiento de la cartera de clientes ya existente.
Conocer el mercado, los productos, clientes y competidores (USD 40 a 50 millones).
Establecer metas y monitoreo del alcance de los objetivos de venta.
Contribuir con el desarrollo del negocio.
Visitar a clientes en Lima y provincias (80% del tiempo).
Hacer presentaciones de los productos a todo nivel.
Cerrar nuevas ventas.
Asegurarse de la satisfacción de los clientes.
Aumentar la distribución y nivel de facturación.","Experiencia de 5 años como vendedor.
Comprobada cartera propia en energía, minería y “utilities” y ventas comprobadas de un mínimo de USD 4 Millones.
Profesional en Ingeniería Eléctrica o ingeniería mecánico-eléctrica.
Estudios de postgrado.
100% disponibilidad para viajes y visitas.
Buena salud que permita visitas a áreas altas (4000 m.s.n.m).
Nivel avanzado de Office.
Inglés: Avanzado."
44154464,Practicante Profesional - Proyectos Electromecánicos,"Adquirir conocimientos en la elaboración y revisión de expedientes técnicos detallados, especificaciones técnicas de referencia, metrados, análisis de precios unitarios y presupuestos.
-Adquirir conocimientos en control y revisión de documentación técnicas, avance y cronogramas en ejecución de proyectos electromecánicos en general y lectura de planos de sistemas eléctricos y electrónicos.
-Adquirir conocimientos en la obtención de información y emisión de reportes para ámbitos internos (Control de gestión) y externos de la Empresa ( OSINERG, FONAFE COES- SINAC, MINEM y otras instituciones).
-Adquirir conocimientos en administración de contratos de ejecución y supervisión de proyectos en centrales de generación y subestaciones eléctricas, incluye realizar viajes a la zona donde se realizan los proyectos.","-Presentar carta de presentación de la universidad

RECOMENDACIONES

-Se solicitan EGRESADOS O BACHILLERES para Prácticas Profesionales
-Que no hayan realizado anteriormente Prácticas Profesionales."
44154952,Practicante de Mantenimiento," Apoyo en el comisionado de equipos eléctricos/electrónicos/mecánicos  en el Proyecto Quitaracsa.
- Apoya a las tareas operativas de mínimo riesgo, incluyendo la consignación de los equipos de la Central.
- Apoyo en rutinas de mantenimiento de menor riesgo (inspección visual, limpieza y tareas preventivos de los equipos asignados).
- Apoyo al coordinador de planeamiento en la elaboración e ingreso de los planes de mantenimiento y archivo planos ""as built"" y manuales.
- Verifica funcionamiento de sus equipos operen dentro de los límites establecidos en manuales, procedimientos e instructivos. 
- Elabora Informe de órdenes de trabajo en base a procedimientos e instructivos establecidos.
- Elabora Reportes Técnicos encomendados y coordinados por la Jefatura.
- Colabora y ejecuta rutinas en equipos especiales del sistema eléctrico mecánico  y de control."," Deseable 6 meses de experiencia en empresas de energía y operaciones de planta. (prácticas pre profesionales).
- Deseable inglés intermedio (inglés técnico).
- Office nivel usuario.
- Disponibilidad para trabajar en Quitaracsa (Ancash) bajo régimen.
- Indispensable: No haber realizado práctica profesionales."
44155390,PLANNER,"La posición tiene como objetivo ejecutar todas las actividades asociadas a la planificación dentro del proyecto, de conformidad con los hitos establecidos en el contrato principal suscrito con el cliente.
Planificar y preparar el cronograma de un proyecto de Alimentación Eléctrica para un sistema ferroviario.
Preparar reportes escritos y con evidencia fotográficas acerca del estatus de la obra.
Dirigir revisiones del cronograma.
Manejar reuniones y/o facilitar las reuniones con Project managers, subcontratistas y clientes para mantener el cronograma actualizado de manera constante.
Desarrollar  formas innovadoras de alimentar la información pertinente y comunicarla oportunamente a los interesados.
Asegurar que la información sea reportada de manera confiable y oportunamente.
Identificar potenciales desviaciones y/o superposiciones a la línea base.
Identificar potenciales riesgos y proporcionar a la Dirección del Proyecto alertas tempranas y recomendaciones.
Proporcionar recomendaciones para mejorar el cronograma y/o reducir costos.","* Experiencia en planificación de proyectos eléctricos (min. 2 años).
* Capacidad para realizar el seguimiento al cronograma de obra y entender las afectaciones que se puedan producir en el mismo.
* Capacidad para realizar el seguimiento al presupuesto y entender los estados financieros del proyecto. 
* Interacción/relacionamiento con cliente(s)."
44155667,Practicante Planificación del Mantenimiento,"Apoyo en la programación y control de la ejecución del plan de mantenimiento, de los equipos, instalaciones y repuestos con el fin de garantizar y asegurar la disponibilidad y confiabilidad, de acuerdo con la normativa vigente, estándares de calidad y las expectativas corporativas.

Contribuir en el ingreso de información al software de mantenimiento para mantener actualizada la información técnica del trabajo ejecutado.
Contribuir en la programación de las intervenciones de mantenimiento en base al programa de trabajo establecido.
Apoyar en el registro de  las horas de servicio de las unidades y de los equipos principales, reales y corregidos en la plataforma informática.
Contribuir en la elaboración de  informes con indicadores de la gestión del Mantenimiento.
Brindar soporte en el ordenamiento y la Gestión de control de los repuestos y materiales en el almacén.
Brindar apoyo en el uso correcto de la plataforma informática en las tareas y funciones referentes a mantenimiento.
Apoyar con la actualización de repuestos críticos de los activos de generación, ordenamiento y gestión de solicitudes de compra de los repuestos críticos.

CONOCIMIENTOS ESPECÍFICOS
Sistemas Eléctricos de Potencia (SEP).
Instrumentación y control PLC y sistemas Scada.
Mecánica, hidráulica y termodinámica.
Control químico de vapor en calderas y plantas de tratamiento de agua.
Normas ISO 14.001 y 9.001 y OHSAS18.001.
Excel avanzado.
MS Project.
Ingles Intermedio.

Disponibilidad para realizar prácticas en Chilca (Horario de Lunes a Jueves 7.30 a.m. a 5:00 p.m., viernes de 7.30 a.m. a 1:00 p.m.)","01 año de practicas pre profesionales en Planificación del Mantenimiento en empresas del rubro de energía, de preferencia en plantas de generación eléctrica."
44156953,INGENIERO ESPECIALISTA EN OFERTAS,"• Ser responsable de las Ofertas que disponga la BU de TS y HP.
• Elaboración de ofertas en base a los conocimientos de Ingeniería.
• Inmersión en las normativas internas para las correcta entrega a los clientes.
• Revisión de presupuestos de proveedores internos y externos.
• Lectura de planos.
• Revisión de alcances de las ofertas internas (otras BUs), externas (proveedores)  y clientes.
• Inspecciones de campo, para un adecuado  desarrollo de las actividades de oferta en los proyectos a implementarse.","• Manejo de Computación: Microsoft Office, S10, Autocad a nivel profesional, Project y otros software aplicable asociado al desarrollo de proyectos. 
• Experiencia comprobada entre 5 a 10 años en subestaciones eléctricas y en elaboración de ofertas. 
• Planeamiento, administración y elaboración de ofertas de proyectos en Subestaciones Eléctricas y Líneas de Transmisión. 
• Conocimiento de políticas de seguridad y calidad y el proceso de ejecución de proyectos bajo lo estipulado en el PMI.
• Tener empatía, liderazgo, desenvolvimiento en equipo y buen relacionamiento con clientes externos e internos."
