Job Id,Job Title,Job Description,Job Qualifications,Job Category
2035,Practicante de Soporte TI,Apoyo en el soporte tipo Help Desk a personal administrativo  docentes y estudiantes de la organización.  Apoyar en la realización de mantenimiento  soporte e inventario de los equipos informáticos de la organización.  Apoyo en la atención de eventos dentro y fuera del campus.  Realizar otras funciones inherentes al área.,Egresado o estudiantes de últimos ciclos de las carreras de Ingeniería Informática  Sistemas  Redes  entre otras.  Manejo de Sistemas operativos Windows  Office.  Conocimiento de Ensamblaje de computadoras.  Dominio del ingles a nivel básico.  Capacidad para trabajar bajo presión y orientación al cliente interno y externo.    Lugar de trabajo: CENTRUM CATÓLICA (Santiago de Surco).  Horario: 30 ó 40 horas semanales (dependiendo si es Practicante Pre o Profesional),
2044,Ejecutivo Comercial,Análisis de indicadores claves de la gestión comercial  cumplimiento del presupuesto asignado a su cartera.  Elaboración de plan estratégico orientado al desarrollo de corredores y/o agentes pequeños.  Scoring de brokers con prospección interesante de crecimiento.  Elaboración de propuestas comerciales.  Promover las herramientas tecnológicas existentes a los brokers  logrando sean autosuficientes  mediante procesos ordenados y siguiendo las políticas establecidas.,Manejo avanzado de bases de datos.  Experiencia en control de gestión y planeamiento comercial  Conocimiento en Sistemas de Gestión de la información.,
2047,Practicante de Aplicaciones de IT,Brindar soporte informático en la elaboración de proyectos e implementación y mantenimiento de nuestras herramientas informáticas brindadas a nuestros clientes en coordinación con los demás integrantes del área de Lab Advance.  Instalar las soluciones informáticas y desarrollos de software coordinando con nuestros clientes los pasos previos para su instalación.  Realizar los desarrollos informáticos necesarios previstos para el cliente,"Estudiante de los últimos ciclos o recién egresado de las carreras de Ing. De Sistemas  Ing. Informática o Ing. De Software  Conocimiento y experiencia con los siguientes lenguajes  base de datos y sistemas operativos: Visual Studio  .Net  Java, SQL  Oracle  Caché, Windows  Linux  Unix para PC y servidores.  Eres un joven profesional dinámico  motivado por el cumplimiento de logros  el trabajo en equipo y altamente orientado al servicio al cliente  con buenas habilidades de comunicación  que se siente atraído por una industria en crecimiento exponencial.",
2059,Arquitecto de Software .NET,Apoyo y asesoría en la definición de la arquitectura de los sistemas y mejoras a las existentes. Además  proponer tecnologías  servidores  comunicaciones  interacciones  plataformas de desarrollo y modelos.     Seleccionar la mejor pila de aplicaciones sobre la base de los requisitos funcionales y no funcionales.   Dar soporte al personal de TI en la selección de sistemas operativos  redes  bases de datos y servidores para soportar una aplicación dada.   Seleccionar las prácticas y normas adecuadas para un proyecto determinado  debe ser capaz de contribuir  definir y hacer cumplir las normas y prácticas.   Comprender a profundidad los requisitos no funcionales como el rendimiento  la escalabilidad  la seguridad  etc. incluyendo la capacidad de proponer y defender una arquitectura que cumple esos requisitos., Deseable Maestría en el área de Sistemas de Información  Informática  Computación o Desarrollo de software que le faculte para el cargo.   Amplia y probada experiencia práctica en el diseño  codificación y pruebas de código usando las mejores prácticas tales como los patrones de diseño  buenas prácticas de código  pruebas unitarias  etc.   Nivel de inglés AVANZADO.,
2066,Analista de Business Intelligence,Participar en el desarrollo e implementación de los proyectos Churn Attrition y CRM2 (levantamiento de información de procesos  funcionalidades  verificación de avances) y ser soporte de cualquier proyecto estratégico futuro.  Ubicar y extraer de forma oportuna la información de diversas fuentes y utilizarlas en el análisis de problemas y en la toma de decisiones.  Investigar minuciosa y profundamente los datos de los clientes. Asimismo  preparar toda la infraestructura externa necesaria para el análisis de los Datos.  Trabajar en los procesos de aseguramiento de calidad de la información de los estudiantes que requiere el proceso de retención.  Analizar la información histórica de los estudiantes desertores para encontrar patrones de riesgo que identifique potenciales nuevos desertores.  Diseñar y calendarizar modelos de reportes nacionales de monitoreo  análisis de tendencias y control de indicadores de deserción.  Tener una visión analítica para desarrollar tableros de control e indicadores de gestión y resultados claves del área que permita a los líderes de negocio visualizar información relevante del mismo y facilitar la toma de decisiones.  Analizar los procesos existentes y diseñar propuestas de mejora  buscando la optimización de procesos y la satisfacción del cliente.  Otras funciones que le sean asignadas por su Jefe inmediato.,Experiencia en el manejo de procesos  análisis estadístico y manejo de base de datos. Desarrollo de proyectos.  Deseable: Especialización en Inteligencia de Negocio y que haya participado en la implementación de proyectos tipo ERP.,
2075,Desarrollador WEB,Programación de base de datos.  Construcción de aplicaciones en ambiente web.  Pruebas de aplicaciones desarrolladas.,Manejo a nivel avanzado de Técnicas de programación de sistemas.,
2076,Analista Programador PRO C / Oracle, Programación en Pro*C sobre Linux o Unix.   conocimientos de .Net  Java   Manejar Base de datos Oracle  PL/SQL.,Experiencia en programación mínimo 2 años que haya manejado visto facturación y manejo de herramientas con el siguiente perfil:   Pro*C necesariamente.   .Net o java (Cualquiera).   SQL Server.,
2077,Analista de Proyectos de Sistemas,Evaluar los requerimientos priorizados por los usuarios del Banco y determinar en base a estimaciones cuantitativas   las actividades a desarrollas.  Especificar los requerimientos a nivel funcional y/o técnico para que puedan ser entregados a los diversos proveedores y/o áreas de sistemas de CENCOSUD.  Asegurar que los proyectos a su cargo se implementen respetando el cronograma  alcance y presupuesto acordado inicialmente con el usuario y el sponsor del proyecto.  Proponer y apoyar al equipo de Desarrollo tomando decisiones que ayuden a solucionar problemas bloqueantes en el avance del proyecto  atender la gestión de Riesgos y problemas liderando la solución de los mismos.,Conocimiento en Banca relacionadas a la actividad del puesto.  Conocimientos en productos y servicios financieros.  Conocimiento en Gestión de Proyectos  lenguajes de programación orientado al manejo de base de datos Oracle.  Deseable conocimiento de CRM SIEBEL y haber llevado cursos de Gestión de Proyectos.  Experiencia mínima de 03 años liderando proyectos de Sistemas.  Experiencia mínima de 01 año en posiciones similares y trabajando con proveedores,
2079,Analista de Arquitectura de Sofware,Planificar el proyecto de convivencia durante la migración de datos del sistema antiguo al nuevo.  Definir las interfaces entre aplicaciones a utilizar y complementar el proceso de arquitectura para la convivencia de sistemas (anterior y nuevo.  Identificar el 100% de interfaces y aplicaciones impactadas por la migración de datos al nuevo sistema.  Analizar y diseñar la herramienta traductora que permitirá definir que clientes están en qué sistema.  Coordinación con proveedores.,Experiencia mínima de 1 año viendo temas de Arquitectura de Software.,
2099,Desarrollador web Phyton  Mongo DB, Desarrollar Páginas Web.   Realizar Formularios de Base de Datos.   Realizar un Sistema de Administración que unifique las webs.   Interactuar con API’s de Redes Sociales., Experiencia y conocimientos en Django  Phyton y MongoDB.   Conocimientos en PHP/SQL  Javascript / AJAX y CSS.   Uso de Estándares Web y Criterios de Accesibilidad.   Dominio de Validaciones XHTML  CSS.  PHP y MYSQL.   Programación Orientada a Objetos  Experiencia en Desarrollo Web 2.0   Base de Datos.   Experiencia: en el área de Medios Digitales / Internet con 2 años de experiencia.,
2102,Analista senior de Mejoras de Procesos,Identificar y proponer oportunidades de mejora en los procesos de la organización  análisis de datos.  Participar en el desarrollo  mantenimiento y mejoramiento continuo del sistema de gestión de calidad.  Asegurar la estandarización y normalización de los documentos de la empresa como políticas.  Elaborar planes de trabajo  implementar y monitorear los proyectos de mejora.  Responsable del acompañamiento que se debe realizar a los proyectos de mejora.  Coordinar  planificar  supervisar y reportar estatus de los proyectos del equipo de mejora.  Participar en el control y seguimiento de los procesos a través de auditorías de calidad interna y externa.  Elaborar informes y presentaciones  relacionado a la gestión de procesos.  Coordinar planes de capacitación necesarios y realizar la difusión.  Generar indicadores de avance e los proyectos.,Experiencia mínima de 2 años en proyectos de mejora de procesos  necesariamente haber participado directamente en la implementación.  Conocimientos comprobados en Normas ISO 9001 O 9004 levantamiento de procesos  uso de herramientas estadísticas básicas para análisis de procesos  metodología de gestión de proyectos  calidad total  en materia de control y gestión de documentación.,
2103,Practicante de gestión de proyectos y procesos,1) Apoyar en la elaboración de informes de gestión  mantenimiento del BSC. Trabajos de: relevamiento  investigación y procesamiento de información para la elaboración del Plan Estratégico del Banco.  2) Coordinar reuniones de trabajo  elaborar Actas de Reunión.  3) Apoyar en los talleres de capacitación entre otras funciones que se le asigne.,No es necesaria,
2109,Desarrollador Web .Net Senior,Desarrollo de soluciones empresariales utilizando la tecnología .NET  Análisis  diseño  desarrollo e implementación de soluciones.  Construcción de casos de negocio para las soluciones propuestas.  Documentación técnica de datos y fuentes de información.,2 a 3 años de experiencia en desarrollo con .Net (Aplicaciones Web) y SQL.  Programación en Visual Studio .Net 2012 (C#)   Conocimiento de procesos  UML y SQL2008.  Conocimiento Deseable en: JQUERY  WCF  TFS.  Desarrollo sobre metodología Agile.,
2110,Analista de Infraestructura,Administración de infraestructura.  Gestión de las comunicaciones.  Administración de equipos  cuentas y servicios de cómputo.  Mantenimiento de Hardware.  Habilitación de plataforma de comunicaciones y servicios.,Conocimiento requerido:   Conocimientos básicos en MS Windows Server 2008R2.   Conocimientos básicos en MS Exchange 2010/2013   Conocimientos básicos en IIS y Comunications Services.   Deseable contar con certificación MCSE   Se le brindará capacitación en MS Office 365 y Azure.   Gestión de usuarios y grupos de Active Directory  avanzado   Redes (protocolos TCP  DNS  entendimiento de firewalls)  intermedio   ADFS  avanzado  Conocimiento deseado:   PowerShell  básico   Exchange Server  básico   Lync  básico,
2111,Practicante Sistemas Gestion Agricola,Documentación de los tickets atendidos.  Apoyo al analista de soporte en la atención de los tickets recibidos.  Documentación de los procesos agrícolas.,Como mínimo un trabajo en temas de sistemas  de procesos o proyectos.  Conocimientos Indispensables:  Microsoft Office.  Sistemas de Información.  Sistemas de Gestión agrícola (deseable).,
2114,Consultor Individual: análisis y diseño del Nuevo Sistema del Tribunal de Contrataciones del Estado del Organismo Supervisor,El Organismo Supervisor de las Contrataciones del Estado requiere de tres (3) profesionales en Ingeniería Informática  Ingeniería de Sistemas  Ingeniería de Sistemas e Informática  Ingeniería de Sistemas de Información o Ingeniería de Software o afines con conocimientos en Oracle  Java  UML y/o RUP  quienes deberán contar con una experiencia mínima de un (01) año en el análisis  diseño  programación y/o implementación de sistemas de información.    Actividades:  a) Elaborar el Cronograma de Trabajo con el detalle de las actividades a desarrollar  utilizando la Metodología de Dirección y Gestión de Proyectos elaborada por la Dirección del SEACE  según lo precisado en el Anexo 1 de los Términos de Referencia adjuntos.  b) Actualizar el Documento Listado de Requerimientos elaborado a partir del TO BE que será proporcionado por el OSCE.  c) Elaborar el Listado de Casos de Uso  guardando correlación entre los requerimientos y los casos de uso identificados.  d) Elaborar el Documento Especificación de Casos de Uso  el cual documenta todos los casos de uso identificados en el Documento Listado de Casos de Uso.  e) Elaborar el Documento Diseño Técnico  el cual debe contener los artefactos de modelado  modelo lógico y físico de la base de datos  y diccionario de objetos de base de datos. Es importante el empleo de conceptos y/o herramientas de ingeniería reversa.  f) Realizar y/o atender cualquier actividad requerida por el Supervisor de la Sub Dirección de Desarrollo de Proyectos que tengan relación con la consultoría.  g) Elaborar los informes que correspondan y sean requeridos por el Supervisor de la Sub Dirección de Desarrollo de Proyectos.  h) Realizar cualquier actividad requerida por la Sub Dirección de Desarrollo de Proyectos que coadyuven a cumplir con el alcance definido.    Plazo:  El tiempo asignado para esta contratación es de 185 días  aproximadamente del 03 de noviembre de 2014 al 07 de mayo de 2015.    Presupuesto:  El monto para la presente consultoría individual asciende a S/44 912.00 (cuarenta y cuatro mil novecientos doce y 00/100)  incluidos todos los impuestos.,Conocimientos en Oracle  Java  UML y/o RUP.  La formación académica se acreditará mediante diplomas o constancias o certificados u otro documento relacionado.  Para los cursos de Oracle  Java  UML y RUP se podrá aceptar una declaración jurada.  Experiencia mínima de un (01) año en el análisis  diseño  programación y/o implementación de sistemas de información.  Experiencia mínima de al menos seis (06) meses en análisis  diseño y/o desarrollo de sistemas de información con metodologías basadas en PMI  RUP  UML y/o Calidad en entidades públicas o privadas.  La experiencia general se acreditará mediante constancias o certificados o contratos u órdenes de servicio con sus conformidades o comprobantes de pago debidamente cancelados.,
2119,Ejecutivo de Ventas Senior  Digital,Buscar activamente nuevos clientes  generando entrevistas y visitas para discutir sus necesidades.  Realizar presentaciones de productos y servicios de la empresa.  Gestionar seguimiento de las ventas.  Preparar cotizaciones de pedido con el área correspondiente.  Manejar el proceso de ventas para de los proyectos  desde el contacto inicial hasta el cierre.  Trabajar en estrecha colaboración con el equipo de desarrollo para cubrir y analizar en su totalidad las necesidades del cliente.  Mantenerse informado de las nuevas tendencias y necesidades del mercado.  Desarrollar y mantener exitosas relaciones comerciales con los clientes y con futuros clientes.,"Mínimo contar con 3 años de experiencia laboral comprobada  en gestión de proyectos de desarrollo de tecnología.  Mínimo contar con 3 años de experiencia en venta de aplicativos web (marketing digital).  Manejo de herramientas MS Office a nivel Intermedio.  Manejo de Inglés a nivel intermedio.  Conocimientos y experiencia a nivel de usuario de tecnologías como: Lenguaje de programación (HTML 5)  tipo de plataforma, últimas tendencias en web y desarrollo, etc.",
2122,Analista de continuidad de TI (Infraestructura),Planificar  coordinar y ejecutar el DRP (Disaster recovery plan).  Dar soporte al plan de continuidad de negocios en las aristas relacionadas al área de tecnología.  Realizar seguimiento a la implementación de las recomendaciones brindadas por auditoría interna.  Administrar y controlar el nivel de servicio de los proveedores.  Realizar reportes y presentaciones sobre la gestión del área.,"Contar con 2 años de experiencia en áreas de infraestructura  continuidad de negocio  seguridad de la información o afines, de preferencia en labores orientadas a la gestión.  De preferencia con conocimientos de continuidad de negocio o recuperación en casos de desastres.",
2129,Practicante de TI,Apoyar en la implementación de nuevo software de reclutamiento.  Comunicarse por teléfono y/o email con proveedor en E.E.U.U.  Ser el nexo entre E.E.U.U. y el creador peruano del software actual  Capacitar a los usuarios en el manejo del sistema.  Administrar la base de datos.  Apoyar en la adaptación de la base a las necesidades de la empresa.,Capaz de comunicarse en inglés con colaboradores de E.E.U.U.,
2130,Consultor TI Especializado en Banca, Asesorar al cliente interno en la elaboración de sus iniciativas de negocio que incluyen participación de TI.   Efectuar una estimación de tiempo y costos de las iniciativas a nivel de orden de magnitud.   Mantener comunicado al cliente interno del estado de sus iniciativas  así como efectuar una evaluación continua su satisfacción con el servicio prestado., Egresado/Bachiller en Sistemas  Informática  Computación o afines.   Deseable Maestría en Sistemas o Administración.   Experiencia de Tres años como Experto TI o dos años como Gestor de Proyectos TI.   Conocimientos a nivel avanzado de metodologías para el análisis de sistemas  plataformas informáticas con las que cuenta el Banco  Técnicas de estimación de esfuerzo de desarrollo  ingeniería de requerimientos  gestión del suministro de servicios TI  técnicas de negociación  modelamiento de procesos  entre otros.   Dominio de las técnicas de programación y sólidos conocimientos en todo lo relacionado con la computación.   Conocimientos avanzados de Microsoft Office.   Nivel Intermedio de inglés,
2139,Analista de Sistemas,Analizar  diseñar  desarrollar  dar mantenimiento y soporte de los Sistemas de Información según la metodología establecida.  Participar en el establecimiento del uso y aplicación de las metodologías  estándares y procedimientos para Proyectos de Implementación de Sistemas.  Participar en el establecimiento y aplicación de los estándares y procedimiento para la administración y la optimización de la Base de Datos.  Realizar el planeamiento de la información de los sistemas  organización  desarrollo  implementación y soporte.  Coordinar de cerca con los usuarios y dar soporte a los clientes internos a través de una retroalimentación constante para asegurar el máximo rendimiento y contenido que se pueda obtener de los sistemas.  Coordinar de cerca con los Proveedores de Sistemas para proporcionar soluciones idóneas.  Realizar labores de programación de aplicaciones donde sea necesario.  Ayudar en el desarrollo y monitoreo de los planes de contingencia según se requiera.  Recomendar cambios y mejoras a los sistemas a su cargo y a la plataforma de infraestructura.  Reemplazar a alguno de los puestos de igual o menor nivel dentro de su área así como al puesto inmediato superior  cuando le sea solicitado.,Análisis y Diseño de Sistemas   Técnicas de Programación y Modelamiento de datos  Lenguajes de Programación de Cuarta Generación  Gestores de Bases de datos  Administración de Proyectos  Inglés – Intermedio  MS Office –Avanzado  02 años en Programación de Sistemas.  Uso y aplicación de Metodologías de Desarrollo.  Documentación de Sistemas.  Definiciones de escenarios de pruebas.  Uso de Herramientas de Análisis y Diseño,
2141,Analista de soporte de sistemas,1. Función Principal    Administrar los servicios de telecomunicaciones velando por la atención de las necesidades de las diferentes áreas y la coordinación con los diferentes proveedores.    2. Principales Responsabilidades Profesionales según rol que desempeñe:    a. Especialista en Redes y ComunicacionesMesa de Ayuda/Helpdesk  Revisar y controlar el presupuesto de inversión y presupuesto de gastos  así como reportar oportunamente a la Gerencia de cualquier distorsión.  Coordinar el registro y atención de requerimientos y aprobaciones en SAP realizados por usuarios del área y hacerles seguimiento.  Controlar los contratos del área y gestionar la renovación de los mismos.  Redactar y registrar la correspondencia y archivo del área.  Asegurar la confiabilidad y operatividad de las aplicaciones a cargo  ofrecer soporte y realizar pruebas para mejoras de configuraciones y actualizaciones de las aplicaciones según los requerimientos de usuarios y áreas  así como coordinar con los proveedores de sistemas y clientes internos para proporcionar soluciones óptimas de manera segura y efectiva en cuanto a tiempos  costos y uso de recursos.  Administrar el servicio de soporte a usuarios del sistema HD  coordinando la atención con el personal del área.  Analizar  diseñar  desarrollar y dar mantenimiento a los sistemas de información a su cargo  así como brindar soporte técnico y funcional a los usuarios de dichos sistemas.  Atender directamente los casos de seguridad y accesos  back office  Sistema de Gestión de Contenidos  Sistema Documentum y la creación de usuarios.  Atender los requerimientos de nuevos servicios y equipos de telefonía móvil.  Coordinar con los proveedores por falla de equipos.  Hacer seguimiento mensual al presupuesto anual en SAP para ver sus saldos y proyectar ampliación por gastos mayores en casos se requieran.  Revisar los términos y condiciones de contratos para la preparación de las FEC correspondientes.  Realizar la revisión periódica de las fechas de renovación de contratos  así como del vencimiento de cartas fianzas  pólizas y todo tipo de seguros.    b. Especialista de SoporteSistemas  Realizar la inspección de los equipos de sistemas en base a las alertas generadas por los sistemas de monitoreo.  Realizar la administración y personalización del UNICENTER.  Brindar soporte técnico a usuarios (ofimática  redes  hardware  problemas de impresión  software).  Dar mantenimiento del inventario de hardware.  Realizar el registro y actualización de casos en el sistema SAP.  Controlar el contrato de Impresiones (proveedor actual HP).  Gestionar la compra de repuestos  partes  adquisición de servicios para mantenimientos correctivos y preventivos.  Realizar el seguimiento y registro de los planes de mantenimiento preventivo.  Generar los reportes de impresión para auditorías.  Actualizar los planes de mantenimiento.  Generar  modificar o eliminar las claves de fotocopiado.  Apoyar en el desarrollo  implementación y monitoreo de nuevos sistemas.  Apoyar con trabajos requeridos en el aeropuerto o en instalaciones externas.  Apoyar en la generación de reportes.    c. Especialista en Redes y Comunicaciones  Revisar expedientes técnicos presentados por concesionarios  entidades del gobierno  operadoras de telecomunicaciones  aerolíneas e Infraestructura de la empresa. Recomendar la aprobación o desaprobación de acuerdo a los estándares técnicos establecidos.  Administrar el sistema de almacenamiento de discos (Eva 4000 y 6300)  Switches de Fibra Canal  Enclosure Blade HP).  Administrar el master Clock  Administrar el Sistema de Cámaras NETBOTZ y AXIS en los Cuartos de Comunicaciones. Administrar el Servicio de radio troncalizado TETRA.  Administrar el Servicio Internet inalámbrico WIFI  Brindar soporte técnico de segundo nivel a usuarios de la empresa (Redes  Telecomunicaciones  Sistemas Operativos  Infraestructura de Servidores).  Brindar mantenimiento preventivo y correctivo a la infraestructura de Servidores  Redes y Telecomunicaciones de la empresa.  Administrar los proyectos de Telecomunicaciones que le sean asignados como parte del Plan Anual de la Gerencia de TI .  Brindar soporte a la infraestructura física del Servicio TUUA. (Molinetes  PCs    PLCs. Tarjetas de Control)    Brindar soporte a la infraestructura física del Servicio de Catering. (Gabinete  Antenas  Molinetes  PCs    PLCs. Tarjetas de Control).  Realizar inspecciones de rutina y programadas de todos los equipos IT de LAP (Laptops  PCs  Teléfonos).  Realizar la cotización  revisión  selección de elementos de sistemas / comunicaciones necesarios para algún proyecto de comunicaciones.  Asistir a reuniones de coordinación con usuarios / clientes del aeropuerto ante la habilitación  modificación y retiro de áreas del AIJCH (concesionarios  aerolíneas  gobierno).  Usar los sistemas SAP  Spectrum  HelpDesk como parte de sus herramientas de control y análisis. Realizar/revisar informes de gestión mensual sobre los servicios que están a su cargo.  Cumplir el programa de mantenimiento anual de equipos aprobado en el sistema SAP.  Desarrollar  implementar y soportar elementos electrónicos y/o tarjetas y/o hardware y software para generar más eficiencia y eficacia en los servicios brindados por la Gerencia de TI.,Análisis y Desarrollo de Sistemas  Lenguajes de Programación  Conocimientos de instalación  configuración de equipos de comunicaciones  informática y periféricos.  Desarrollo e Instalación de Software   Conocimiento de Hardware y Software de Backup  Habilidades para la organización y motivación.  SISTEMA SAP – PM  HelpDesk  Itil  SAP a nivel de usuario  Sistema de Gestión de Contenidos  4 años en un área de Sistemas realizando tareas similares a las descritas.,
2142,Practicante de Planeamiento Comercial,Generar reportes históricos y de proyección de las ventas.  Seguimiento al proceso de abastecimiento de equipos móviles del canal.  Administrar los principales KPI's del canal de ventas.  Coordinar con las distintas áreas la presentación del plan de ventas  así como las herramientas parwa su cumplimiento.,No indispensable.,
2145,Practicante de Sistemas,Las experiencias que tendrán los practicantes del área de Tecnología de la información estarán enfocadas a contribuir al desarrollo del negocio y proyectos estratégicos mediante el entendimiento de los procesos claves de la organización para transformarlos  optimizarlos y mejorar la toma de decisiones. IT es considerada un área estratégica para la compañía. Una de las principales prioridades que tendrán nuestros practicantes  será aportar a mejorar los resultados del negocio mediante la implementación de las más avanzadas herramientas tecnológicas y sistemas globales que soportan procesos claves de P&G. Desde el primer día estarán involucrados en proyectos formando parte de grupos multifuncionales y haciendo contribuciones fundamentales a todas las áreas de la compañía.,Estudiante 5to a 8vo ciclo (INDISPENSABLE)  Inglés Nivel Intermedio o Avanzado (INDISPENSABLE)  Fuertes habilidades de Liderazgo y Comunicación  Interés de carrera en Sistemas de Información e Inteligencia de Negocios  Buen ambiente laboral  30 horas a la semana / horario flexible  Remuneración competitiva  Bonificaciones completas (2 sueldos extras al año)  Postular en el siguiente link :  https://pg.taleo.net/careersection/10000/jobdetail.ftl?job=IDS00001288,
2153,Practicante de Inteligencia Comercial,Realizar la explotaciónde información de los sistemas de la compañía para uso comercial y estratégicode la compañía  a través del SQL.    Participación en tareascomo Segmentación de la Base de Clientes  Automatización de reportes  generación de perfiles  análisis de mercado.,Conocimientos sólidos en:    · MS Excel (nivel avanzado)  MS SQL (nivel intermedio)  Office 2007 (Word  Visio Access).    Deseable:    · Erwin  QlikView  Spss.,
2157,Analista Programador SENIOR  Proyectos WEB,Nuestra consultora cuenta con presencia internacional por lo que requiere incorporar profesionales (bachilleres  titulados  o egresados con experiencia) en carreras de informática o de sistemas.    Experiencia para las siguientes funciones:  Diseño y arquitectura de sistemas Programación en lenguajes PHP  JAVA  .NET  C++  Programación en bases de datos MYSQL  SQL SERVER  Control de calidad  Documentación de sistemas Conocimientos en: UML  RUP SCRUM  Inglés intermedio (para el trato con clientes)    Competencias: Capacidad analítica de investigación trabajo en equipo  comunicación a todo nivel  proactividad  responsabilidad para el cumplimiento de metas y proyectos.  Nuestras propuestas salariales son competitivas dentro del mercado profesional y según la calificación de experiencia.    Horario de Oficina .INDIQUE en su Hoja de vida sus EXPECTATIVAS salariales,3 años de experiencia en las funciones descritas.  Inglés Intermedio INDISPENSABLE  Disponibilidad inmediata.,
2161,TRAINEE TI, Seguir la arquitectura de software definida para la construcción de los componentes de software que conforman el proyecto  asegurando la calidad de producto  considerando los lineamientos de seguridad y los estándares de desarrollo definidos.   Entender los modelos lógico y físico de los sistemas a crear o modificar  así como realizar las pruebas unitarias.   Apoyar la construcción de los componentes de software.   Respetar los estándares de construcción de componentes de software relacionados al proyecto.   Actualizar la documentación asociada a la definición técnica del proyecto., Estudiante de último ciclo (10° ciclo) de las carreras de Ingeniería de Sistemas  Informática  Software o Afines.   Prácticas en tecnología de información.   Conocimientos de Metodologías de Desarrollo de Software.   Lenguaje de Programación Java o .Net.   Deseable conocimientos de UML   MS Office a nivel avanzado y dominio de inglés Intermedio/Avanzado.,
2163,Coordinador Regional de Distribución,§ Evaluar el desempeño de los procesos de distribución de las distintas gerencias de la región y proponer al Director alternativas de mejora en la gestión de los mismos para garantizar los niveles de servicio requeridos.  § Soportar a los Gerentes de Distribución en la formulación y desarrollo de proyectos en los centros de distribución de la región.  § Analizar continuamente las variaciones en los pronósticos y demandas del mercado con la finalidad de evaluar y proponer alternativas en la asignación de los recursos necesarios para las operaciones de los centros de distribución con el menor costo posible.  § Evaluar y proponer alternativas de reestructuración de zonas de venta  rutas de reparto y territorios de CD  optimizando los costos de distribución.  § Coordinar el cumplimiento del plan de inversiones (Capex) y costos fijos de la Dirección  para garantizar eficiencias en la utilización de los recursos asignados.  § Coordinar con las áreas de la compañía las acciones necesarias que soporten a los Gerentes de Distribución en el cumplimiento de sus funciones.,§ 5 años de experiencia profesional en áreas comerciales.  § Manejo de MS Office a nivel intermedio.  § Inglés a nivel intermedio.  § Licencia de conducir.    Las condiciones de trabajo   Horario de trabajo de lunes a viernes  podrá ser variado dependiendo exigencias del mercado   Disponibilidad para efectuar viajes al interior del país de manera frecuente   Se le asignará vehículo para el cumplimiento de sus funciones.   Se le asignará viáticos cuando realice los viajes,
2166,Jefe de Ventas,Supervisión de personal en Lima y sedes.  Elaboración de Reportes en base a indicadores.,Experiencia mínima de tres años en el puesto con personal a cargo.  Deseable experiencia en empresas de consumo o venta de intangibles.  Conocimientos de Administración y facturación.  Disponibilidad para viajar de forma esporádica para supervisar labores en diferentes sedes.,
2173,Analista de Sistemas,Analizar  diseñar  desarrollar  dar mantenimiento y soporte de los Sistemas de Información según la metodología establecida.  Participar en el establecimiento del uso y aplicación de las metodologías  estándares y procedimientos para Proyectos de Implementación de Sistemas.  Participar en el establecimiento y aplicación de los estándares y procedimiento para la administración y la optimización de la Base de Datos.  Realizar el planeamiento de la información de los sistemas  organización  desarrollo  implementación y soporte.  Coordinar de cerca con los usuarios y dar soporte a los clientes internos a través de una retroalimentación constante para asegurar el máximo rendimiento y contenido que se pueda obtener de los sistemas.  Coordinar de cerca con los Proveedores de Sistemas para proporcionar soluciones idóneas.  Realizar labores de programación de aplicaciones donde sea necesario.  Ayudar en el desarrollo y monitoreo de los planes de contingencia según se requiera.  Recomendar cambios y mejoras a los sistemas a su cargo y a la plataforma de infraestructura.,Análisis y Diseño de Sistemas.  Técnicas de Programación y Modelamiento de datos.  Lenguajes de Programación de Cuarta Generación.  Gestores de Bases de datos.  Administración de Proyectos.  Desarrollo de aplicaciones en ambiente Web.,
2175,Programador SQL,Generación de reportes personalizados y automatización de reportes.,Muy buena experiencia en SQL.  Conocimientos de PL/SQL a nivel de consultas.  Microsoft Access Avanzado.  Microsoft Excel Avanzado.  Deseable conocimientos de PHP a nivel intermedio.,
