Job Id,Job Title,Job Description,Job Qualifications,Job Category
539,Líder en desarrollo y software,Desarrollar software que permitan responder a los requerimientos informáticos de la compañía  en el caso que la empresa opte por no comprar uno fuera .  Identificar opotunidades de desarrollo tecnologico.  Conocimientos de sistemas como data warehouse.  Participar en el desarrollo de los proyectos de apertura de nuevos mercados.  Dar soporte en Software.,Experiencia mínima de dos años en el cargo,Ingeniería de software
551,Practicante de Desarrollo & TI,* Apoyo en el mantenimiento y desarrollo de software.  * Realizar actualizaciones de sistemas en clientes.  * Apoyo en el soporte remoto (BD  errores  revisión del código).  * Apoyo en las pruebas de stress y QA de los sistemas.  * Apoyo en la atención del sistema de tickets de consulta (clientes en cartera).  * Apoyo en la configuración y pruebas de las DEMOS de los sistemas.,* Microsoft Visual Studio .NET / ASP NET.  * Microsoft SQL SERVER.,Ingeniería de software
583,Senior WEB/UI Developer,Belatrix’s Software Developers play a vital role in helping our global clients to innovate and produce game changing software products. Using an Agile approach  Developers participate in all phases of the development effort  including design  requirements gathering  and end stage testing. We encourage our Engineers to be outspoken  bringing creative ideas to the table  and ultimately delivering high quality products and a superior experience to our clients.,English level: Intermediate / Advanced.,Ingeniería de software
601,Programador Java,Participación en el análisis y diseño de requerimientos.  Diseño e implementación de productos de software multiplataforma  Participación en el desarrollo de innovaciones y productos (I+D)  desde la concepción hasta la implementación  Acompañar y asistir durante procesos de despliegue nacional e internacional.,Conocimientos de lenguaje de programación Java.  Conocimientos de herramientas relacionados con Java: Eclipse.  Conocimientos en frameworks Spring y Hibernate.  Conocimientos en Base Datos de preferencia Oracle  se valora el conocimiento en SQLServer ó PostgreSQL.  Conocimientos en POO y Patrones de Diseño.  Conocimientos de SQL  ODBC/JDBC  XML.  Conocimientos en desarrollo multiplataforma (Linux  UNIX  Windows).  Conocimientos de UML y metodologías de software (SCRUM  RUP).  Conocimientos de gestión de configuración de software (SVN  Maven).  Conocimientos de Tomcat 6 y/o superior  JBoss  Glassfish  u otro contenedor JEE.  Conocimientos en herramientas  librerías y productos open source.    Lo siguiente sería un plus:  Conocimientos de criptografía: PKI  PKCS.  Conocimientos de otros frameworks de Vista (Velocity)  Conocimientos en framework de pruebas unitarias JUnit.  Conocimientos en herramientos de pruebas automatizadas.  Prácticas Ágiles: TDD  CI  Pair Programming  code reviews.  Experiencia trabajando con AngularJS  jQuery o similar    Competencias  Habilidad de trabajar solo y como parte de un equipo.  Buenas capacidades analíticas para asumir nuevos retos.  Buenas habilidades de comunicación  organizado y motivado  persistente  orientado a completar tareas.  Responsable y confiable.    Beneficios  Salario competitivo con ingreso a planilla por tiempo indefinido desde inicio de labores.  EPS cubierta al 100%.  Subvención de pago de certificaciones.  Pasantías en el extranjero en los centros de desarrollo de software de la corporación (España  Brasil  USA  Grecia  etc.).  Unirse a un equipo joven e internacional de Ingenieros de Software e Ingenieros de QA altamente calificado.  Participación en proyectos nacionales e internacionales de gran escala.  La oportunidad de trabajar en un entorno multicultural.  La posibilidad de ayudar a cambiar la forma cómo la democracia es implementada en todo el mundo.  La oportunidad de participar en el proceso de investigación y desarrollo de nuevas tecnologías  Grandes oportunidades para crecimiento profesional a futuro en una compañía en expansión.  Un salario competitivo  con ingreso directo a planilla por tiempo indefinido.    Restricciones  Extranjeros solo podrán aplicar si viven en Perú y cuentan con carnet de extranjería.,Ingeniería de software
616,Analista Programado (RPG),Análisis de Requerimientos.  Desarrollo de programas.  Documentación.,Conocimiento de Cobol para AS400.    Programación RPG /400 (nivel intermedio – avanzado indispensable).,Ingeniería de software
618,Analista Programado (JAVA),Genera la documentación del código y algoritmos especiales. Además documenta todos los requisitos técnicos necesarios y los pasos para el despliegue de las aplicaciones en los ambientes respectivos.    Realiza pruebas unitarias de lo codificado generando la evidencia correspondiente.    Codifica los componentes necesarios para la solución de software.,Conocimientos técnicos de Java para aplicaciones Web (utilizando tecnología Java J2EE  y debe usar como mínimo 3 frameworks: SPRING MVC  SPRING  HIBERNATE  WEBA SERVICE  XML  IBATIS). (nivel intermedio – avanzado Indispensable).    Indispensable haber laborado en las posiciones de Programador o Analista Programador como mínimo 4 años. (Presentar documentos que validen).,Ingeniería de software
622,Jefe de Proyecto, Planificación  seguimiento y control de los proyectos.   Gestión de cambios y riesgos   Supervisión y guía de su equipo de proyecto.   Preparación y actualización del Cronograma de Proyecto   Verificación y validación de los entregables.   Llegar a cabo las reuniones de seguimiento con informes y actualización de planes.,Bachiller de Ing.Sistemas  Software o afín  con experiencia no menor de 3 años en puesto similar con experiencia anterior en labores de análisis  diseño  desarrollo de sw e implementación.  Uso de MSProject y SW de oficina  Deseable certificación PMP o Diplomado o curso de Gestión de Proyectos basados en el PMBOK,Gestión
625,Analista Programador . NET,Proyectos de desarrollo  bajo la modalidad de consultoría.,Mínimo un (01) año de egresado de su centro de estudios.  Experiencia mínima de un (01) año en el desarrollo de sistemas informáticos en entorno WEB transaccional  con tecnología Net.  Experiencia mínima de un (01) año en el desarrollo de soluciones Web conocimiento con Patrón Asp.Net MVC 3 o Superior.  Experiencia mínima de un (01) año en la implementación de sistemas con Base de Datos Oracle.  Deseable  experiencia en análisis de datos.  Deseable  conocimientos de Arquitectura Basada en servicios (WCF).  Deseable  conocimientos de herramientas tecnológicas: HTML  HTML5  CSS  XML  XSL  JSON  Ajax  JQuery UI  Bootstrap.  Deseable  conocimiento de Microsoft SQL Server: Reporting Services.  Deseable  conocimientos en herramientas de Business Intelligence.  Deseable  conocimientos en RUP  UML y Team Foundation Server.  Deseable  conocimientos en el ciclo de vida de Software.    Monto  S/7 500 al mes si es profesional.  S/6 000 al mes si es técnico.,Ingeniería de software
626,Programador .Net C#,Participación en el análisis y diseño de la arquitectura.  Diseño detallado e implementación de productos de software multiplataforma.  Participación en el desarrollo de innovaciones y productos (I+D)  desde el inicio hasta la implementación.  Ocasionalmente  acompañar y asistir durante procesos de despliegue internacionales. Algunos viajes pueden ser requeridos por periodos de unos pocos días solamente.,Al menos 2 años en una posición similar  Conocimientos de C#  VB.net  ASP.net  Conocimientos de herramientas en .Net: .Net Framework  IIS  Visual Studio  Experiencia en desarrollo multiplataforma (Linux  UNIX  Windows)  Buen nivel de conocimientos de SQL  ODB.Net  XML  Conocimientos de POO y Patrones  Conocimientos de UML y metodologías de software (SCRUM  RUP)  Conocimientos en desarrollo de aplicaciones de acceso a datos (SQL  funciones y procedimientos almacenados). BD MS SQL Server es preferido  aunque conocimiento en otras bases de datos es bienvenido  Experiencia trabajando con herramientas open source  librerías y productos  Lo siguiente sería un plus:  Conocimiento de criptografía: PKI  PKCS  Experiencia desarrollando Aplicaciones Desktop y Web  Prácticas Ágiles: TDD  CI  Pair Programming  code reviews    Competencias  Habilidad de trabajar solo y como parte de un equipo  Buenas capacidades analíticas para asumir nuevos retos  Buenas habilidades de comunicación  organizado y motivado  persistente  orientado a completar tareas  Responsable y confiable.,Ingeniería de software
630,Arquitecto de Software,Apoyar a las áreas de ingenieria en la definición de los modelos arquitectónicos  a alto y bajo nivel  que implementaremos en nuestros proyectos.  Controlar la alineación de las áreas de ingeniería a los modelos arquitectónicos planteados.  Participación en el desarrollo de innovaciones y productos (I+D)  desde el inicio hasta la implementación.,Dominio de diferentes tecnologías  será requerido trabajar con tecnologías como Java  dotNet  Python  C++  Ruby  etc.  Experiencia en desarrollo multiplataforma y multicapa real.  Conocimientos de POO y Patrones  Conocimientos de UML  Experiencia trabajando con herramientas  librerías y productos open source    Lo siguiente sería un plus:  Experiencia académica en arquitectura de software será altamente valorada.  Conocimiento de criptografía: PKI  PKCS  Experiencia desarrollando Aplicaciones Desktop y Web    Competencias  Habilidad de trabajar solo y como parte de un equipo  Buenas capacidades analíticas para asumir nuevos retos  Buenas habilidades de comunicación  organizado y motivado  persistente  orientado a completar tareas  Responsable y confiable  Conocimientos de Inglés nivel Básico,Ingeniería de software
635,Analista Soluciones en la Nube,Atender  fidelizar y desarrollar la cartera de clientes corporativos que será provista por la empresa  brindando un servicio de calidad.  Detectar oportunidades y necesidades en los clientes  exponer los productos y servicios  canalizar los requerimientos de los clientes y proponer soluciones al negocio. Coordinar la preparación y entrega de propuestas de servicios. Preparación de reportes e informes del servicio.,"Experiencia mínima de 1 a 2 años como Administrador de Redes  Infraestructura y soporte a usuarios finales. Experiencia y habilidad para interpretar los requerimientos del negocio y llevarlos a solicitudes técnicas.  Experiencia mínima de 5 años en proyectos de TI  gestión de clientes y proveedores.  Conocimiento en sistema operativos Windows (Cliente/Servidor), clientes de correo (Outlook  Lotus Client  Thunderbird), Navegadores Web  IE  Firefox y Google Chrome, Redes LAN o Red Interna. Conocimiento de redes tcp/ip y seguridad (deseable).",Tecnologías de información
719,Analista Programador Java,Análisis y programación., Experiencia de mínimo tres años en el puesto.   Experiencia con plataforma Java.   Experto de la aplicación – ámbito funcional – tecnología.   Conocimiento de  como mínimo  un lenguaje de programación.,Ingeniería de software
733,Asistente de Soporte Tecnológico,Soporte tecnológico a usuarios (corrección de errores de configuración)  Administrar inventario de Equipos informáticos  Administrar la adquisición/renovación de licencias de software y sus fechas de vigencia.  Coordinar la instalación y/o renovación de equipos informáticos y de telecomunicaciones.  Coordinar y notificar los procesos de mantenimiento preventivo.  Seguimiento a los procesos de facturación de proveedores informáticos  Proponer mejoras para el procesos de adquisición y actualización de equipos  Todas las acciones serán coordinadas con el comité de Tecnología corporativo,Conocimiento de ensamblaje de computadoras  Configuración de Equipos en Red  Instalación y configuración de sistemas operativos a nivel usuario  Conocimiento de enlaces de red (deseable)  Facilidad de trato  trabajo en equipo y pro actividad  Experiencia en áreas de soporte a usuarios (deseable),Tecnologías de información
739,Analista BI,Ejecutar los requerimientos y proyectos asignados de acuerdo al plan del departamento y/o necesidades críticas.  Gestión y planificación de los requerimientos y proyectos.  Análisis de los procesos que involucran la solución de los requerimientos  con la finalidad de obtener las definiciones y necesidades del cliente usuario.  Análisis de los procesos operativos y otros con el fin de identificar patrones que permitan obtener modelos que permitan predecir  establecer tendencias y proyectar acciones preventivas y correctivas que faciliten la toma de decisiones de la Gerencia de Operaciones y Sistemas.  Analizar el comportamiento de los socios y rubro financiero de tal manera que permita identificar mejoras en los procesos operativos.,Con estudios de análisis estadístico  minería de datos.  Deseable con conocimientos en as400.  Mínimo dos años de experiencia laborando en puestos similares.,Sistemas de información
750,Analista Programador de Sistemas,1. Desarrollar las aplicaciones o sistemas informáticos de la compañía garantizando su correcto funcionamiento  y cumpliendo con los tiempos establecidos.  2. Levantamiento de procesos o información.  3. Análisis de requerimientos.  4. Diseño de interrelación de tablas y/o bases de datos.  5. Modelado de Base de datos.  6. Programación de sistemas., Conocimientos de Visual .NET  Avanzado.   Conocimientos de Programación con móviles – Avanzado.   Probada experiencia con el uso de códigos de barras.  Deseable Certificaciones en .Net.   Base de Datos.  Oracle.   Programación.  Dominio del lenguaj,Ingeniería de software
752,Project manager, Gestionar la definición de alcance del proyecto  involucrando a los stakeholders necesarios tanto de las áreas funcionales como técnicas ( usuario  Arquitectura  Desarrollo  Producción/Infraestructura  Soporte  etc.).   Mantener una estrecha colaboración e interacción con líderes funcionales  asegurando que se tengan claras las estrategias y definiciones necesarias como base para los proyectos de implementación a nivel sistemas.   Realizar seguimiento a la gestión de avance  riesgos  problemas y recursos del proyecto.   Asegurar la entrega de la(s) solución(es) en tiempo  calidad  alcance y presupuesto.   Preparar informes de seguimiento periódicos para el nivel ejecutivo de la compañía.   Asegurar el aprovechamiento máximo de los recursos disponibles.   Auditar el consumo de presupuesto y controlar los incrementos presupuestales.   Conciliar los intereses de las partes involucradas en el proyecto en beneficio de la compañía., Experiencia como Jefe de proyectos o Project manager mínima de 3 años.   Experiencia en la implementación de sistemas en empresas de servicio  de preferencia en el sector financiero.   Experiencia en la interacción con el nivel ejecutivo de la compañía.   Tener la capacidad de identificar la necesidad del proceso de negocio y transformarla en un requerimiento de sistemas (solución tecnológica).   Contar con especialización en gestión de proyectos o certificación.   Contar con MBA  de preferencia.,Gestión
786,Analista Message Broker,Realizar análisis y programación.  Ejecutar análisis y especificación de requerimientos.,Experiencia mínima de 2 años en Message Broker 8.0.  Experiencia en Message Queue de IBM.  Alto conocimiento en Java.,Ingeniería de software
830,Especialista BI,Encargado de diseñar y modelar diversas aplicaciones BI.  Análisis y Diseño Lógico y Físico y diseño de arquitectura de soluciones de Business Intelligence (BI).  Consultoría de Soluciones BI en respuesta a las necesidades de los clientes.Diseño de mejoras a los procedimientos existentes para la toma de requerimientos y para la implantación de soluciones.,Experiencia en implementaciones de BI en sectores de producción  ventas y finanzas.  Experiencia con MS SQL Server 2008 R2 mínima de 3 años.  Experiencia con Integration Services mínima de 3 años.  Deseable experiencia en MS SQL Server 2012.  Conocimientos en BIG Data.  Deseable haber seguido cursos o diplomados de Inteligencia de negocios.,Sistemas de información
885,Lider de proyecto o Analista de gestion,Te invitamos a sumarte a una organización que ofrece mayores desafíos  mejores oportunidades y más satisfacción.  Accenture es una empresa global de consultoría en management  servicios de tecnología y outsourcing que colabora con sus clientes para ayudarles a convertirse en empresas de alto desempeño. En Accenture podrás unirte a más de 266.000 profesionales en 120 países y trabajar con clientes en casi todas las industrias más importantes del mundo. Una organización comprometida con el trabajo en equipo y la colaboración.  Levantar la información de los requerimientos a cara de los usuarios.  Supervisar las funciones de programación del equipo de fábrica.  Realizar los reportes a cara del cliente y gerencia.  Dar los alcances de los proyectos a los usuarios internos como externos.  Apoyo en el pase a producción.,Levantar la información de los requerimientos a cara de los usuarios.  Supervisar las funciones de programación del equipo de fábrica.  Realizar los reportes a cara del cliente y gerencia.  Dar los alcances de los proyectos a los usuarios internos como externos.  Apoyo en el pase a producción.,Gestión
929,Practicante de Sistemas,Conocimiento en desarrollo de aplicaciones web y cliente/servidor  en .Net 2005  SQL 2000/2005.  Indispensable manejo de Vb 6.0 a nivel Intermedio.  Conocimiento en el desarrollo de aplicaciones Winform y webforme 2005.NET (VB  C#) indispensable.  Manejo de base de datos SQL Server 2000/2005.,Mínima.,Ingeniería de software
988,Técnico Junior,Implementación y operación de despliegue de Google Apps.  Coordinación permanente con el cliente  vía correo  teléfono y mensajería.  Resolución de problemas y soporte de implementación y operación.  Elaboración de documentos de seguimiento  Usar herramientas y técnicas informáticas para recolectar datos  analizar  diseñar  desarrollar e implementar soluciones asociadas a Google Apps.,"Experiencia de 1 a 2 años como Administrador de Red o Infraestructura.  Conocimiento en sistema operativos Windows (Cliente/Servidor), clientes de correo (Outlook  Lotus Client  Thunderbird), Navegadores Web  Google Chrome  Firefox  IE.  Conocimiento de Redes de datos  certificación CCNA deseable.  Conocimiento en administración y uso de sistemas de mensajería (deseable).  Interés en desarrollarse en tecnología y servicios cloud (Google Apps).",Ingeniería de software
991,Auxiliar de Infraestructura Tecnológica,Documentar la información de los proceses del área de Infraestructura Tecnológica.   Diseño de los diagramas de flujo y catálogos de servicios de Infraestructura Tecnológica.   Planificación y control de los mantenimientos preventivos y correctivos a los equipos informáticos.   Brindar el soporte técnico presencial a los usuarios finales de TGS relacionado al Hardware y Software de los equipos informáticos.   Actualizar el registro de actividades permanente de los formatos existentes.   Identificar y controlar el inventario de los equipos informáticos (Equipos de baja  Equipos en Leasing  equipos reemplazados  etc.).   Llevar el control de la lista de software utilizados en la empresa.,Experiencia mínima de 1 año en cargos similares.,Tecnologías de información
993,Analista Senior BI,Responsable de manejar proyectos de analítica (modelos estadísticos  simulaciones)  gestión de base de datos  análisis de mercado  mantenimiento de programaciones estadísticas  elaboración de informes y presentaciones.,Diplomado en Business Inteligence   CMR.  Con estudios técnico en SQL.,Sistemas de información
1003,Practicante FI,Atención de los tickets de mesa de ayuda previa orientación del procedimiento a seguir.  Realizar el control de calidad de los requerimientos de cambio y/o adiciones de las aplicaciones  realizando pruebas técnicas y de usuario.  Documentación técnica de los cambios.  Preparar informes específicos según requerimientos y orientaciones recibidas.,Nivel avanzado en MS Office (Excel Word  Power Point) e Internet.  Dominio del inglés (Intermedio).,Ingeniería de software
1137,Asistente de Sistemas,Elaboración de diagramas de flujo en Visio  apoyo en proceso de desarrollo de software: ing. de requerimientos.  Análisis de elaboración de prototipos  aseguramiento de calidad.  Apoyar en la Gestión de proyectos. Apoyo en documentación / entregables de proyectos.,Gestión de proyectos e ingeniería de Sofware es preferible que tenga experiencia  pero no indispensable.  El postulante debe tener conocimientos avanzados de ofimática y debe conocer Camtasia en nivel avanzado.  Conocimiento:  Ingeniería del Sotfware. ,Ingeniería de software
1193,Recíen egresados en Ingeniería Informática para Consultoría de Negocio,Participación en el diseño de soluciones de negocio  en su desarrollo e implantación  desde la vertiente tecnológica. Integración de Sistemas  Sistemas de Información de Gestión  Implantación de herramientas especialistas.  Desarrollo de aplicaciones.  Estrategia de Sistemas. Evolución profesional hacia la gestión de equipos tecnológicos en entornos multidisciplinares trabajando de manera integrada con equipos funcionales.,Buscamos personas dinámicas  responsables  con capacidad de trabajo y facilidad de integración en equipos multidisciplinares  para incorporarse a nuestras áreas de conocimiento: industrias (Entidades Financieras  Energía y Utilities  y Telecomunicaciones) o líneas de actividad (Negocios Mayoristas  Negocios Minoristas  CRM  Riesgos  Operaciones  Información para la Gestión  Nuevas Tecnologías).,Sistemas de información
1197,Java Software Engineer,Avantica Technologies  Empresa transnacional dedicada al desarrollo de software  trabaja con tecnología de punta y cuenta con una cartera de clientes en Norte y Centroamérica  y en Perú  con grandes oportunidades de desarrollo y capacitación constante  se encuentra en búsqueda de profesionales destacados para incorporarlos a su equipo de trabajo.  Funciones:   Responsable de manejar la integración y la entrega continua utilizando técnicas de automatización., Experiencia de 2 a 4 años en desarrollo de software en Java.   Sólida experiencia en las siguientes tecnologías y herramientas: Java  JavaScript  Web Programming  Database  Web Apps. Agile/Scrum methodology.,Ingeniería de software
1203,Practicante Programador,Desarrollar los diferentes proyectos y requerimientos solicitados por la empresa.  Apoyar en el soporte tecnológico a las diferentes aplicaciones de la empresa  Brindar apoyo en las diferentes actividades del Analista de Sistemas.  Crear manuales y documentos referidos a los proyectos y requerimientos desarrollados en la compañía.  Apoyar en las capacitaciones de los usuarios finales.,Indispensable: Experiencia en Visual Studio.Net  C#  Vb.net   SQL Server 2008. Deseable conocimiento en Excel  Reporting Services.  Mínimo de 3 a 6 meses en puestos similares,Sistemas de información
1207,Practicante de Automatización de Procesos de TI,1) Brindar soporte y adecuada atención de solicitudes de 1er nivel que llegan al buzón de Automatización.  2) Atiende soporte y solicitudes de 1er nivel vía buzón de IDTAutomatización  3) Capacita a usuarios nuevos sobre las herramientas del ciclo de vida de un requerimiento  4) Apoya en tareas operativas a los proyectos e iniciativas del equipo,Conocimiento de macros en Excel  conocimiento intermedio en SQL,Tecnologías de información
1226,Administrador de RED y Comunicaciones,El cargo consiste en administrar la infraestructura informática  centro de datos y la red de datos  telefonía y comunicaciones en KOBSA. Las funciones a desarrollar son las siguientes:    Administrar el centro de cómputo de KOBSA.  Administrar la red de datos.  Administrar el servicio de telefonía PBX Asterisk.  Velar por la seguridad informática y de comunicaciones.  Asegurar la disponibilidad de los servicios relacionados a las TI.  Definir y mantener la infraestructura tecnológica más adecuada para la empresa.  Otras que le asigne el Gerente General.,Experiencia laboral mínima de 04 años relacionado con las Tecnologías de la información o Sistemas.    Experiencia laboral especifica mínima de 02 años en puestos similares.    Conocimiento de servidores Linux CentOS.    Conocimiento de servidores Asterisk.,Tecnologías de información
1237,Analista Programador Web Junior en .Net (C#), Desarrollo de aplicaciones web y servicios en ncapas usando C#  MS –SQL Server  Web services (SOAP/XML  Restful/JSON).   Creación de diagramas de clases  DER's  casos de uso y casos de prueba.   Trabajo en equipo en desarrollos desacoplados con C#.   Garantizar la calidad del proyecto final.,Conocimientos:   Conocimiento intermedio en desarrollos web con C#   Conocimientos a nivel intermedio de las siguientes tecnologías: ASP.net  WCF  RestFul  JSon  JQuery  HTML  CSS  SOAP/XML   SQL Server nivel intermedio (implementación de consultas  funciones y store procedures).  Requisitos   Profesional de la carrera de Ingeniería de Sistemas  Informática o Computación.   Mínimo 2 años de experiencia como Analista Programador Web en C#.net.   Deseable: experiencia en pruebas unitarias automatizadas  experiencia en metodologías ágiles de desarrollo (Scrum).   Inglés: Nivel Intermedio  capacidad de entender y redactar información técnica de tecnologías de información.   Capacidad de trabajo en equipo  orientado al resultado  proactivo  responsable  capacidad de trabajo bajo presión  alta capacidad de análisis e investigación personal  capacidad de autoaprendizaje  autogestionable  analítico.,Ingeniería de software
1254,Ingeniero de Software, Responsable de liderar varios equipos de desarrollo concentrados en cualquiera de los siguientes aspectos: desarrollo de nuevos proyecto  mantenimiento y/o actividades de soporte a producción.   Responsable por la entrega técnica a tiempo  innovación y bajo nivel de defectos en las soluciones computacionales provistas.   Diseño del modelo de la arquitectura.   Codificación y modificaciones de la base de datos.   Manejo de ramas  y estrategias de sincronización del código de diferentes equipos simultáneos (merging).   Realizar modelado basado en UML atado en el modelo de negocio de la empresa.   Pruebas unitarias e Implementación de patrones de diseño.   Interacción con Analistas del Negocio e Ingenieros de Calidad  incluyendo la entrega del código.   Promover y asegurar el cumplimiento de las mejores prácticas de ingeniería., Certificación en Java (Deseable).   Experiencia mínima de 5 años como ingeniero de sistemas / desarrollador de aplicaciones para usuarios finales y servicios base del negocio.   Experiencia mínima de 2 años desarrollando Aplicaciones Web Java J2EE o software de código libre.   Experiencia trabajando con:  Tecnologías como: JSP  JSTL  Servlets  Spring  JavaBeans  ORM  JMS .   Bases de datos como: MySQL  Oracle o PostgreSQL.   Ciclo de vida del desarrollo de sistemas  como: KanBan  SCRUM o algún otro SDLC ágil.   Conocimiento de Patrones de Negocios Empresariales y prácticas de ingeniería de software tal como: Integración Continua  Pruebas Unitarias (TDD) y Análisis de código estático.   Experiencia con herramientas de control de versiones tales como SVN y con Java IDE (Eclipse).   Experiencia trabajando con Hibernate  Mule  VFabric es preferible y Herramientas para colaboración y  comunicación tales como VOIP  Chat  Email  Wikis y PBX.   Competente en el seguimiento de errores  wikis y herramientas de administración en metodologías agiles.   Experiencia en SOA y Desarrollo para dispositivos móviles   Arquitectura basada para correr en un ambiente de Cloud Computing.   Nivel Intermedio de Inglés.    Beneficios:   Grato clima laboral.   Oportunidad de desarrollo laboral.   Planilla con todos los beneficios de ley y EPS.,Ingeniería de software
1268,Analista Funcional de Sistemas,1. Administrador a nivel usuario y funcional del ERP interno de la empresa  el cual incluye la resolución de incidentes y/o problemas y escalamiento a nivel local y regional.  2. Responsable del proceso de migración del ERP actual: gestionar y coordinar los cambios necesarios para asegurar una migración exitosa.  3. Creación y administración de módulos de usuarios ( Finanzas  Distribución  Ventas  otros).  4. Desarrollo de interfaces en el AX.  5. Manejo de base de datos.  6. Administrador de desarrollo de Web., Mínima de 3 años en gestión de proyectos de sistemas y migración.   Experiencia en manejo de AXPTA 12 nivel usuario y soporte.   Experiencia de programación de Interfaces (archivos planos).   Manejo de Base de Datos.   Conocimiento de FILE SERVER  WEB SERVER (asignación de permisos  creación de cuotas  entre otros)   Conocimiento de Desarrollo Web.,Sistemas de información
1270,Profesional en análisis de procesos y funcional,Preparar el modelo de negocio  compararlo con la versión actual existente e identificar las brechas señaladas.  Elaborar la propuesta técnica de la solución y prototipos de las brechas identificadas.  Realizar la presentación de las propuestas de solución a los usuarios quienes deberá aprobar formalmente con un documento que dichas propuestas serán implementadas.,Bachiller en sistemas  informática o carreras afines. Experiencia laboral mínima de dos (02) años  los cuales serán contados a partir del egreso de la Universidad. Experiencia mínima de 1 año en el análisis y documentación de procesos.Experiencia mínima de 1 año en la elaboración de prototipos de sistemas informáticos. Deseable experiencia en el uso de software de análisis de procesos. Deseable experiencia en herramientas de prototipos de software. Deseable experiencia en programación de software. Deseable experiencia en documentación y/o pruebas de calidad en sistemas.  Deseable capacitación en gestión de Procesos  Deseable capacitación en metodologías de desarrollo RUP  SCRUM u otras.  Deseable capacitación en herramientas de modelamiento de procesos (Bizagi  Rational  etc).  Deseable capacitación en programación de software.  Deseable capacitación en Base de Datos.  Características Personales y Profesionales  Capacidad de análisis y de síntesis.  Capacidad de trabajo en equipo y bajo presión.  Habilidad en la conducción y entrevistas con usuarios.  Habilidad de trabajo con grupos interdisciplinarios de profesionales.  Aprendizaje de nuevas tecnologías.  Consecución de objetivos.    El plazo de la consultoría será de 4 meses.,Sistemas de información
1286,Analista de Procesos TI,a. Coordinar y monitorear el sistema de gestión de gobierno de los servicios TI.  b. Preparar diagramas de procedimientos de la Organización.  c. Analizar información obtenida en el levantamiento de los procesos y actividades de la Organización.  d. Elaborar  actualizar revisar manuales de procedimientos de las unidades de negocio así como controlar los formatos y formularios que se utilizan.  e. Asesorar a las unidades de negocio en lo relativo al desarrollo de planes de mejoramiento de sus procesos.  f. Analizar  Identificar e implementar oportunidades de mejora en los procesos de negocio y de soporte  a fin de obtener mejores niveles de efectividad  tiempos de respuesta al cliente y niveles de riesgo.  g. Desarrollar y participar en la planificación  implementación y seguimiento de proyectos de mejora que aporten soluciones administrativas u operativas de los procesos de la Organización.  h. Definir conceptual y funcionalmente las oportunidades de mejora de los procesos identificadas en las unidades o gerencias para evaluar su viabilidad de implementación.  i. Documentar las mejoras y cambios efectuados en los procesos., Conocimiento de estándares de Procesos en unidades de servicio.   Conocimiento avanzado de ITIL.   Conocimiento sobre infraestructura Tecnológica y de comunicaciones.   Manejo de office a nivel intermedio   Experiencia mínima de 2 años como Analista de Procesos y/ ó 1 a 2 años como Analista de Proyectos.   Conocimientos de Avanzados en: Gestión de Procesos,Tecnologías de información
1296,Analista Funcional Junior, Participar en la etapa de análisis y diseño de Sistemas de Información.   Generación de entregables (Documentos de Especificación Funcional  Técnico y Casos de Prueba).   Participar en el desarrollo de las aplicaciones (programación).   Participar en, Experiencia comprobada de 4 años mínimos desarrollando aplicaciones empresariales con Java  Oracle y/o .NET.   Experiencia indispensable en desarrollo de sistemas de Planillas (deseable).   Sólidos conocimientos en metodologías de Análisis y Diseño de,Sistemas de información
1301,Consultor SAP Business One I+D, Análisis y Configuración de procesos de negocio en SAP BO.   Evaluación Funcional Técnica de Addons.   Investigación de Addons en el mercado.   Implementación y configuración de Addons para SAP Business One.   Desarrollo en SDK.   Asesoría y soporte a usuarios SAP Business One., Experiencia mínima de 2 años en implementación de Proyectos SAP Business One.   Experiencia mínima de 2 años en soporte a usuarios SAP Business One.   Experiencia en la elaboración de reportes en lenguaje SQL con Crystal Reports.   Conocimientos de SQL Server.   Conocimientos de lenguaje C# bajo entorno .NET (Deseable)    Competencias:   Actitud de servicio al cliente.   Comunicación efectiva.   Proactivo/a y capaz de asumir compromisos (cumplir plazos de entrega).   Aptitud para la investigación y autoaprendizaje.,Sistemas de información
