Job Id,Job Title,Job Description,Job Qualifications,Job Category
330,Ingeniero de SCADA JR (1120105),"Por encargo de uno de nuestros principales clientes, empresa transnacional líder en su rubro  nos encontramos en la búsqueda de profesionales de las carreras de Ingeniería Electrónica o de Sistemas para ocupar la posición en mención.    Tendrá como principales funciones:     Realizar puestas en servicio de sistema SCADA eléctricos.   Brindar soporte técnico a los proyectos de SCADA.   Realizar puestas en servicio de sistemas de control eléctrico.",Requisitos:     Conocimiento de Base de datos  Oracle  SQL  Diagramas de programación  Diagramas lógicos y eléctricos.   Entre 2 y 5 años de experiencia en posiciones similares.   Inglés Básico.   MS Office – Avanzado.   Sistemas de Programas de SCADA – Avanzado.   Linux – Avanzado.  Se ofrece crecimiento profesional  una serie adicional a Beneficios de Ley y rango económico de acuerdo al mercado.    Los interesados que cumplan estrictamente el perfil agradeceremos se registren en www.adeccoempleo.com y postulen a la posición con el Código 1120105.,
335,ANALISTA DE TECNOLOGIAS Y SISTEMAS DE INFORMACION,Soporte 1ra línea ERP JDEdwards.  Proponer mejoras de automatización en los procesos de la empresa.  Evaluar y diseñar sistemas de apoyo a las áreas existentes.  Manejo de inventario de software y hardware.  Documentación de los recursos existentes e,Conocimiento funcionales de Sistema ERP JDEdwards.,
339,Analista de procesos TI,Responsable de realizar el análisis cualitativo y cuantitativo de la información de los procesos del área de sistemas y comunicaciones.  Realizar análisis de las causas de los problemas en los procesos.  Gestionar las propuestas de mejora de los participantes en los procesos.  Diseñar los procesos mejorados a implementar.  Participar en la implementación de las mejoras de los procesos analizados.  Elaborar la documentación asociada a procesos y hacer seguimiento de su aprobación.  Interactuar con los usuarios para el relevo de información sobre los procesos encargados.  Optimización de tiempos.,Experiencia en proyectos de implementación de procesos  organización y metodología.  Conocimiento comprobado en Gestión de proyectos TI  PMI.  Conocimiento de ISO 9000  9001  COBIT for SOX  ITIL.  Experiencia profesional mínima de 3 años como analista de procesos.,
344,Practicante,Actividades de apoyo según la especialidad y unidad organizacional.,No necesaria.,
348,Administrador de Base de Datos,Administrador de Base de Datos de SQL SERVER 2000  2005 y 2008.  Conocimientos y experiencia en administración de seguridad de AS400/DB2.  Instalación y configuración de Servicios de Base de Datos  creación y configuración de instancias de base de datos  reporting services  integración services  análisis services.  Monitoreo de servicios de base de datos Backup/tunning y trace.  Conocimientos de S.O Windows 2003  2008.  Conocimiento de ERP.,2 Años en puestos similares.  Trabajo en equipo  tolerancia a la presión  trato hacia sus superiores y colaboradores  vocación de servicio y Comunicación.,
350,.NET UI Developer/Web Developer / Senior .NET UI Developer,"Position Summary – Job Details:    We are seeking a talented front end software engineer that has demonstrated successful experience with the latest web development technologies & knowledge of Cellular GPS devices. The successful  candidate will be responsible for developing GUI front ends for our Fraud Prevention Platform. This front end interfaces to the platform via web services & socket protocols to existing and future products, allowing  configuration and visualization of our client’s data. This is a fulltime senior .Net Web Developer position.  Our company is growing and will present an accelerated career growth path potential for the right candidate. You will be using the latest technologies including MVC4  Razor  CSS3  HTML5  Ajax   JQuery  Windows Azure  and so on. We are looking for a selfmotivated & selfstarting individual that is able to set goals and deliver quality products on time in a collaborative environment. This opportunity is  for the right candidate to work on a Global Enterprise Systems consisting of both hardware & software components  which will in turn provide the candidate many ongoing challenging & exciting projects.    Minimum Qualifications – Knowledge  Skills  Abilities & Responsibilities:    The successful candidate will research  track and comprehend new web technologies in order to provide technical guidance in developing service applications. Analyze & apply business requirements as they pertain to the company. Perform development and maintenance programming for web pages and web applications. Provide written design documents  test plans and test results. Perform web suitability testing.  Assure web server  technical site performance  and site maintenance activities. Manage assigned workload accurately & estimate effort for tasks while communicating project status. May play a role  as needed  in  working directly with outside vendors  developing tests to ensure features & functionality  at the direction of management.   Responsible for creating top notch user interfaces using .NET UI technologies.   Develop the Web API platform for data interchange.   Develop software modules using .NET and HTML5/JQuery.   Maintain a .NET/MVC based crossapplication user experience consistency.   Collaborate with management  test and develop.   Attend project planning and project review meetings.   Ability to proactively work effectively with peers  the department head  Sales  Operations  HR &.  the executive leadership team to gather and ensure current required system architecture standards.   Strong organization  oral and written communication skills.   Ability to meet deadlines  maintaining an attention to detail are required.   Drive projects through to completion.   Learn new skills.",Requirements   Bachelor’s degree or equivalent and 5 + years (preferred) in web development/web design.   5 or more years of ASP/C# .NET development  experience using WCF  MVC and Razor.   Strong JQuery  Ajax  CSS3  and HTML5 web development skills.   Database design and programming  using the Entity Framework.   Strong knowledge of Object Oriented design patterns & architecture.   Strong knowledge of web application usability  performance and security.   Good working knowledge of GPS data.  Other Desired Skills (Working Knowledge Only – Professional Experience a Plus).   Cloud Technologies experience.   Mobile development experience.   .NET Micro Framework.   C/C++ programming skills.   Embedded Software design.   Cellular network knowledge & successful work history in the space   MSCP in .NET.,
359,Coordinador de Sistemas,Investigar  Identificar e Implementar nuevas plataformas o tecnologías en las operaciones de la empresa.  Elaborar propuestas técnicas para la implementación de mejoras tecnológicas en los frentes de Operaciones  Tecnología y Telecomunicaciones.  Diseñar  planificar y mejorar esquemas de redes y seguridad actuales en la empresa.  Proponer  elaborar e implantar nuevos sistemas y procedimientos necesarios en el Sistema ERP de la empresa. Asegurar el correcto funcionamiento del Sistema ERP.  Elaborar informes periódicos de las actividades realizadas.  Mantener la integridad de datos y sistemas de información de la Empresa.,Es muy importante que cuente con un elevado interés en el desarrollo de la innovación tecnológica a nivel de procesos.  Deseable manejo del idioma ingles a nivel avanzado (hablado y escrito).  Disponibilidad de trabajar en el horario de lunes a viernes de 8:45am a 6:30pm y los sabados de 9am a 1pm.,
365,Becario Profesional TI,Desarrollo y soporte de aplicaciones.  Lugar de Trabajo: Oficina en Surco Lima.,Experiencia no requerida.  Softwares: NET 2010  SQL SERVER 2008  Reporting Services.,
369,Analista de Estándar Operativo,Gestión de proyectos e implementación de mejora de los procesos a cargo.  Toma de acciones sobre el proceso de instalación.  Responsable de implementar estándares y medidas de calidad haciendo énfasis en reducción de cycle time  reducción del ratio de defectos  reducción en las visitas a los clientes por asistencias técnicas.  Actualizar y monitorea el cumplimiento de los estándares definidos a nivel regional.  Coordina la distribución de herramientas  uniformes y programación al personal del campo de acuerdo a las políticas definidas.  Comunica a la red de agentes los estándares definidos a nivel regional.  Ajusta el estándar de productividad en operación por tipo de instalación de acuerdo a lo definido.  Implementa los tiempos y métodos para cada tipo de servicio.  Implementa protocolo de auditoría de los procesos operativos definido a nivel regional  definiendo el proceso y planes.,Experiencia en levantamiento y manejo de procesos  Experiencia liderando proyectos.  Manejo de Ms. Office a nivel avanzado.  Deseable manejo de Visio y Project.  Manejo de inglés a nivel intermedio.,
372,Jefe de proyectos de TI,Gestionar al equipo de líderes de proyectos  ingeniero de soluciones  planes y BPM.  Asegurar la correcta planificación de los recursos  controles de cambios  tiempos  costos y calidad de los proyectos.  Mantener coordinación adecuada con áreas internas de TI: Arquitectura  PDS  Seguridad  Canales Virtuales  Gerencia TI u otras.  Mantener una comunicación oportuna y apropiada con las diferentes áreas usuarias de la compañía para asegurar el acompañamiento adecuado durante el servicio.  Atender e implementar las medidas correctivas recomendadas por el área de Calidad y/o Arquitectura Empresarial.  Hacer seguimiento a los proveedores de desarrollo y asegurar el cumplimiento de los niveles de servicios contratados con los ellos.  Cumplir y hacer cumplir las políticas y estándares definidos en PPS.  Mantener informado a la subgerencia de desarrollo sobre el estado de la cartera de los proyectos  a través de reportes e indicadores de gestión.,Deseable con especialización en proyectos.  Conocimientos de Project y Excel a nivel intermedioavanzado.  Experiencia de 4 años en áreas de proyectos de sistemas.  Experiencia de al menos 1 año como gestor  supervisor o coordinador de proyectos de sistemas.,
375,Asesor Comercial,Captar clientes potenciales (prospectar  visitar  analizar y preparar propuestas).  Planificar visitas semanales a clientes y prospectos.  Reactivación de clientes mediante la preparación de propuestas y negociación.  Seguimiento constante de cartera de clientes.  Promocionar todo el portafolio de soluciones de la compañía.  Reportar citas y activar oportunidades de negocio en el sistema de la información.  Actualizar diariamente las gestiones y avances de cuentas en el sistema de gestiones y forecast.  Coordinar con el área de preventas la elaboración de propuestas.  Mantener permanente contacto con sus proyectos desde que se genera la OV hasta el cierre.  Construir y Mantener una relación comercial con sus clientes  asesorarlos y apoyarlos permanentemente.,Experiencia en ventas consultiva de 2 a 5 años.  Indispensable conocimientos en tecnología de software  Servidor de Llamadas (Centrales Telefónicas)  Switchez  Wireless  Radioenlaces  Videoconferencia  Data Center  Cableado Estructurado  Call Center.  Conocimiento de MS Office a nivel Usuario.  Excelente comunicación y capacidad de negociación.,
388,Ingeniero de Proyectos /Analista,Nos encontramos en la búsqueda de un profesional con experiencia en Supervisión de Proyectos de Infraestructura  como Tecnología de la Información  Telecomunicaciones  Redes  Fibras  etc  dentro de empresas de gran envergadura.    Funciones    Planear y administrar con los proveedores y/o usuario final el desarrollo del proyecto.  Coordinar y facilitar los recursos necesarios para la ejecución correcta del proyecto.  Supervisar el avance del proyecto  asegurando el cumplimiento de la metodología y los estándares de calidad propuesta.,Experiencia de 2 años supervisando proyectos de sistemas de infraestructura  locales e internacionales de gran envergadura.,
390,Analista de Base de datos en ORACLE,Responsable por los resultados de los análisis de base de datos en lenguaje ORACLE (Sistemas)  Migración de Bases de datos en ORACLE (SQL),5 años de experiencia como analista.  3 años de experiencia en lenguaje ORACLE avanzado (realización de script avanzado),
392,Practicante de Riesgo Pyme,1) Apoyo en la identificación e implementación de mejoras y acciones en la Gestión de Portafolio Pequeña Empresa.  2) Elaboración de reportes de seguimiento según diversos drivers del negocio.  3) Participar en la ejecución de procesos que soportan el negocio.  4) Constante interrelación con las áreas de Marketing  Créditos y Administración de Riesgos.,Manejo de Información.  Manejo de Base de Datos.,
394,Coordinador de Desarrollo  TI, Responsable de la administración y soporte de las bases de datos (Microsoft SQL Server  MySQL y Oracle)  las cuales soportan las aplicaciones de la empresa en los ambientes de desarrollo y testing. Definición  implementación  control y actualización de procedimientos y normas de seguridad. controles SOX etc.   Supervisar y realizar la construcción de aplicaciones Web Intranet/Extranet/Internet  así como también de aplicaciones mobiles. Administración y soporte de servicios de telefonía IP (casillas de voz  video llamadas  IVR  ACDs).   Elaborar y supervisar el análisis y diseño (modelado de negocio  modelado de datos y arquitectura) de las aplicaciones.   Responsable del proceso de pruebas y aseguramiento de calidad de software.,Experiencia mínima de 2 años realizando funciones de Coordinación y o Líder de equipo de Desarrollo,
397,Analista de Aseguramiento de Ingresos, Ejecución de controles de Aseguramiento de Ingresos (oferta comercial  prepago  aprovisionamiento  tráfico y facturación)  así como gestión de mejora de los controles actuales.   Elaboración y seguimiento de planes de acción para solucionar incidentes con impacto en ingresos y/ o satisfacción de los clientes.   Identificación y evaluación económica de potenciales pérdidas de ingresos.   Participación en proyectos de implementación de nuevos productos y sistemas.,Dominio de MS Office.  Manejo de Base de Datos.,
438,ANALISTA DE PROYECTOS,Evaluar y analizar proyectos y consultorías en las operaciones internas y externas  para contribuir en la eficiencia de las operaciones del Grupo Ransa y clientes.  Realizar y analizar en el software de simulación modelos de negocio para probar distintas alternativas de solución de acuerdo a los escenarios establecido.  Recopilar y analizar información logística de las operaciones del Grupo Ransa  clientes y empresas que soliciten nuestros servicios.  Recopilar y analizar información de procedimientos en las operaciones de Ransa.  Realizar consultorías a empresas que soliciten servicio de logística a Ransa.,Con experiencia mínima de un año desempeñándose en Proyectos y con conocimientos de Excel y Power Point a nivel intermedio.  Disponibilidad para laborar de lunes a viernes de 8:30 am a 5:30 pm y sábados de 8:30 am a 1:30 pm.  Disponibilidad para viajar.  Conocimientos sobre Análisis de datos.    Ubicación: Av. Argentina – Callao.,
439,Analista de Nómina  Mina,Responsable de la administración de personal  la consolidación y la generación de todos los datos del personal  por lo que todos los registros de datos de los empleados se mantienen actualizados.  Actualización mensual de los datos del personal en los módulos de SAP (OM/PA) y el mantenimiento de los datos del personal en todos los sistemas de la empresa  así como sacar reportes del sistema.  Preparación de los contratos laborales sin sanciones pago y la coordinación con el Ministerio de Trabajo.  Monitoreo y Elaboración correcta de la nómina mensual  tomando la consolidación de datos de control.  Revisar la nómina de consolidación del personal responsable de departamento de contabilidad  para pagar los salarios a tiempo y sin errores.  Apoyo al Gerente de Recursos Humanos en todos los temas administrativos y garantizar la equidad tanto interna como externa en la administración de sueldos adecuada.  Administración de Beneficios  incluidos seguros de vida  reembolsos y la coordinación con el corredor y compañía de seguros  para facilitar un clima laboral adecuado.,Manejo de SAP a nivel intermedio (INDISPENSABLE)  Disponibilidad para viajar a provincias lejanas y de altura.  Al menos dos años de experiencia en empresas trasnacionales de preferencia del sector minero.  Orientado al servicio al cliente de alta interno  orientado a los resultados  el pensamiento analítico  orientado al desarrollo personal y trabajo en equipo.,
447,Asesor de Soporte Virtual,Atención telefónica a usuarios (soporte virtual).  Responder consultas telefónicas nivel 1 ( envío de contraseña  link de acceso  información de los cursos) vía correo electrónico.  Dar información de acceso y fechas de inicio de cursos de capacitación,Php  Nivel Básico  Mysql  Nivel Básico  Linux  Nivel Básico,
472,ANALISTA SAP MODULO HR,En Corporación Grupo Romero nos encontramos en la búsqueda de personas talentosas que nos ayuden a seguir desarrollándonos como uno de los grupos empresariales líderes del Perú. Te invitamos a postular a la posición de Analista SAP HR.    Funciones:  Apoyar en los Proyectos de Implementación de SAP.  Apoyar en el mantenimiento evolutivo y correctivo  Proponer soluciones de mejoras para los errores frecuentemente reportados.  Configuración de los módulos SAP HR: OM  PA  PT  PY  Capacitar a las demás personas del área para fortalecer los conocimientos del equipo en las mejores prácticas en SAP.  Reportar a la Jefatura de Equipo HR.,Mínimo 3 años en proyecto en SAP HR  preferentemente en los módulos SAP Gestión de Organización  Gestión de Personal  nómina y tiempos.  Deseable conocimiento de software de gestión de talentos Successfactors.  Conocimientos de gestión de proyectos.  Certificacion SAP HR.,
477,Analista de Internet Banking,1.Desarrollo de las estadísticas del Internet Banking y el sitio público.  2.Coordinación con las áreas involucradas en el mantenimiento de la página web del banco.  3.Coordinación con los encargados de productos respecto a la actualización de contenidos en la página web.  4.Elaborar y proponer proyectos orientados a mejorar los servicios e indicadores de gestión optimizando los canales electrónicos.  5.Elaborar los reportes estadísticos de las consultas  navegación  visitas  rebotes y otras métricas  solicitudes y operaciones del Canal Internet.  6.Coordinar con las áreas involucradas las actividades  plazos y recursos para el desarrollo e implementación del canal Internet.  7.Apoyar en la elaboración y documentar las definiciones funcionales de los proyectos del Canal Internet.  8.Elaborar reportes de seguimiento de las diferentes etapas del proyecto.,Office (Excel  PPoint  Word) a nivel usuario. Access  Project  manejo de base de datos SQL a nivel avanzado.  Deseable conocimientos básicos en Java  HTML5.  1 año de experiencia laboral en web manager o análisis de información de canales electrónicos  manejo de métricas (Analytics  Omniture  etc.)  reportes de navegación  gestión de página web  conocimientos sobre navegabilidad  usabilidad y experiencia del usuario  SEO  SEM  CRO  indexación  reputación.,
482,Analista de Datos,La Asociación Automotriz del Perú se encuentra en la búsqueda de un Licenciado en Ingeniería de Sistemas  con conocimiento en base de datos  marketing relacional (CRM)  análisis y programación de sistemas  Excel avanzado para cumplir con las siguientes funciones.  Actualización de datos.  Generación de bases de datos.  Análisis de datos.  Generación de consultas por SQL.  Análisis y programación de sistemas   Análisis y segmentación de la BD de Clientes.  Reportes de comportamiento por clientes.  Generación de campañas.  Evaluación de indicadores por cada segmento de clientes.  Generación de Cubos OLAP  Data mining y Data ware house.  Dar asistencia al CRM Analítico.  Conocimiento de Base Datos MYSQL  SQL Server.  Business Intelligent (BI)  Conocimiento de lenguaje de programación JAVA Web  Conocimiento de Excel avanzado.    HORARIO DE TRABAJO:  Lunes  Viernes: 08:30 a.m.  06:00 p.m.  Sábado: 08:30 a.m.  02:00 p.m.,Ingeniero de Sistemas.  Gestor de Base de Datos.  Marketing Relacional (CRM).  Análisis y Programación de Sistemas.  Conocimiento de base de datos MYSQL Server.  Business Intelling (BI)  Conocimiento del Lenguaje de programación.,
483,Practicante de Ing. de Sistemas,Apoyar en la redefinición de procesos IT  para la gestión de operaciones y desarrollo basada en ITIL y CMMI.  Contribuir en la identificación de oportunidades de mejora de procesos actuales.  Apoyar en actividades de seguridad de la información  cumplimiento de procesos  políticas y auditorías.  Realizar el seguimiento de proyectos  evaluación de riesgos  entre otros.,Se valorará nociones previas de gestión de proyectos  aplicación O&M.  Experiencia deseable en gestión de procesos de negocios.,
492,Consultor Actuarial,Definir con las áreas de negocio la necesidad de análisis técnico y planificar su ejecución.  Definir con la gerencia actuarial las técnicas a utilizar y los recursos necesarios para el proyecto.  Desarrollar el análisis empleando información de diversas fuentes  utilizando procedimientos estadísticos para segmentar la información y calculando los costos asociados a cada segmento.  Desarrollar el modelo que permita calcular el costo de primas según el requerimiento del negocio.  Realizar presentaciones a las áreas de negocio sobre el análisis realizado y escenarios posibles.,Contar con especialización o Maestría en estadística  matemáticas  finanzas o riesgos.  Tener tres años de experiencia en áreas de costos  inteligencia comercial  riesgos o análisis financiero.  Experiencia en manejo de bases de datos  Indispensable tener interés por labores numéricas.  Tener dominio de Excel avanzado (con programación en VBA).,
504,Analista Jr de Gestión de Proyectos,Definir la metodología que se aplicará para la gestión de los proyectos  en función del tipo de proyecto y del alcance (Administrativo  Sistémico  Comercial  Lanzamiento  Legal  etc.).  Diseñar procesos e identificar las necesidades de soporte operativo y sistémico requeridos para su implementación.  Evaluar el costo beneficio de cada proyecto  alineados con la cadena de valor y plan estratégico de la organización.  Definir indicadores que permitan medir el cumplimiento de cada proyecto.  Supervisar y controlar el cumplimiento de la planificación de cada proyecto.  Elaborar informes de gestión periódicos del avance de cada proyecto  identificando los riesgos y estableciendo alternativas de solución.  Elaborar informes al término de cada proyecto  con los resultados de la evaluación del mismo (Presupuesto vs. Gasto real).  Identificar  proponer e implementar mejoras en los procesos de la organización.  Elaborar el informe mensual de los SLA Corporativos.  Gestionar  controlar y hacer seguimiento a la atención de los requerimientos que la Gerencia de Operaciones y Sistemas presenta a Desarrollo de Sistemas.  Otras funciones que indique el Jefe del área.,Experiencia: 1 año en la participación de implementación de proyectos y mapeo de procesos.    Software: MS Office (word  excel  y power point)  Bizagi  Visio y Project.    Conocimientos: Sistemas de Tarjeta de Crédito  Crédito Efectivo  Créditos Personales  Ahorros  y/o otros productos bancarios.    *Por favor indicar expectativas salariales en el CV.,
511,Practicante Profesional de Control de Riesgos,FUNCIONES GENERALES:   Asistir al Supervisor de Control de Riesgos en lo referente a las actividades desarrolladas en el plan operativo con el propósito de cumplir con las metas y/o objetivos trazados en el plan de trabajo vigente del órgano de Control de Riesgos.    FUNCIONES ESPECÍFICAS:     Apoyar en el análisis de los procesos  debe documentar los riesgos y controles del proceso. Esta información se debe representar después como un mapa de riesgos.   Hacer seguimiento a los planes de acción de las diferentes áreas del Centro Corporativo FONAFE.   Consolidar el reporte de los eventos de riesgos  así como la recolección de la información mínima requerida en las políticas de administración de riesgos.   Coordinar las entregas de los informes de trabajo al Comité de Riesgos.   Asistir a las reuniones a las que se le convoque y tomar nota de los acuerdos.   Elaborar las actas del Comité de Riesgos.   Realizar estadísticas descriptivas y/o inferenciales del análisis de riesgos para un adecuado control de los riesgos en los procesos y áreas.   Realizar otras funciones y las que le encargue su jefe inmediato.,CONOCIMIENTOS:   Dominio de Microsoft Office 2007: Word  Power Point y Publisher.   Conocimientos intermedios del Excel 2007.   Dominio de redacción   Conocimientos básicos en la Administración de Procesos   Conocimientos básicos en Tecnologías de Información.    COMPETENCIAS:   Confidencialidad y honestidad.   Trabajo en equipo.   Ordenado en sus actividades.   Puntualidad y Compromiso.    EXPERIENCIA REQUERIDA:  Haber realizado prácticas pre profesionales por un periodo mínimo de 6 meses en áreas afines.    SUBVENCIÓN:  Practicantes Pre: S/. 850  Practicantes Pro: S/. 1100,
514,Analista de Métricas,Elaborar reportes y analizar los indicadores de los procesos que se relacionan con la experiencia del cliente (Ventas  Servicio al Cliente  Field Service y Facturación)  para proponer mejoras de las situaciones identificadas.  Gestionar  analizar  controlar y proponer diseños de los KPI’s relacionados con la experiencia del cliente.  Analizar y desagregar los indicadores que presenten desviación o comportamientos atípicos  enviar alertas y buscar la causaraiz de los eventos y sucesos atípicos en la medición.  Procesar y analizar la información de las encuestas de nivel de satisfacción de canales alternativos (centros de atención al cliente  canal mail y canal chat).,Conocimiento a nivel avanzado de Excel y SQL Server.  Experiencia mínima de 2 años en el puesto o realizando funciones similares.,
542,Coordinador de Compensaciones,Controlar el manejo del sistema de compensación variable.  Elaborar reportes sobre remuneraciones.  Analiza y establece los rangos salariales.  Mantiene actualizada la información de los puestos de la Empresa  así como la estructura de puestos  nivel de remuneraciones  beneficios.  Revisa y valida con la política de compensaciones las propuestas de rango salarial para futuros empleados.  Controla y supervisa el presupuesto del costo de personal.  Mantiene y supervisa el Head Count de la organización y la rotación de personal.  Responsable del apoyo en el manejo del sistema de compensación variable.  Elaborar  actualiza y analiza los principales indicadores de la gestión de Recursos Humanos.  Gestión y control presupuesto gastos y labor cost Gerencia RH.  Realizar propuestas de esquema de compensación variable u otros tipos de beneficio.,Manejo de: Estructura salarial  Descripción de cargos  Diseño organigramas y Valorización de puestos.  Manejo indicadores procesos RH.  Experiencia en el puesto como mínimo 02 años de Analista o Coordinador.,
543,Subgerente de Aseguramiento de Calidad de Software,Asegurar la calidad del desarrollo de software.  Establecer la metodología de aseguramiento de calidad de software.  Elaborar la estrategia de pruebas para determinados proyectos o requerimientos complejos.  Revisión de los casos y scripts de pruebas elaboradas por el equipo.  Gestión del proveedor de fábrica de testing.  Gestión de las personas a cargo.,Experiencia mínima de 5 años en Aseguramiento de Calidad de Software  de preferencia en el sector bancario  Conocimientos de metodología de aseguramiento de calidad y testing de software.  Conocimientos funcionales de banca.,
549,Supervisor de Calidad  Contact Center,La posición reporta al Jefe de Atención al Cliente y se responsabiliza por la gestión de calidad de los servicios y de la gestión operativa de la red en varios países. Su labor involucra la auditoría de más de 20 centros de contacto en temas de calidad y servicio.,"Coordinador registrado COPC  se valorará la Certificación, experiencia mínima de 2 años en el área de calidad de un call center o contact center auditando procesos. Conocimiento de la norma ISO  técnicas de auditoría  procesos de planificación  análisis de satisfacción de clientes alineados al COPC. Disponibilidad de viajes al extranjero.",
554,Analista de Retenciones,Dar soporte al equipo del Telecenter.  Autorizaciones.  Escalamiento e interacción con otras áreas.  Seguimiento y cuantificación de casos.  Asignación de casos por canales de atención.  Gestión de mejora continua del proceso de cancelación y retención y actualización de las políticas asociadas.  Monitoreo y seguimiento de los KPIs estratégicos / operativos de la gestión de retenciones.,Experiencia mínima de 1 año viendo procesos o atención al cliente.  Ms. Office a nivel avanzado.,
558,Analista de Sistemas  LP,Apoyar a las áreas normativas de la SUNAT en el modelamiento del negocio.  Realizar el modelamiento de requerimientos informáticos del negocio y análisis funcional de los requerimientos  Cumplir con la metodología de desarrollo de sistemas de información de SUNAT., Conocimientos en Técnicas de análisis y diseño de software  UML  DFD  modelamiento de datos (lógico y físico)  lenguajes de programación  modelamiento OLAP.   Mínima de 4 años en análisis funcional o análisis de sistemas o análisis de negocios.   Haber laborado en instituciones del estado (importante pero no indispensable).,
559,Quality Assurance Tester,1. Testing manual y automatizado de varios tipos según sea necesario:    a. Caja negra.  b. Documentación (especificaciones  diseño  etc).  c. Regresión.  d. Smoke.  e. Datos / BD.  f. Funcional / no funcional.  g. Usabilidad.  h. Contenido.  i. Integración.  j. Aceptación.  k. Unidad.  l. Código / caja blanca (en ciertos casos).  m. Compatibilidad.  n. Performance.    2. Creación y ejecución de test cases y test suites (en todas las fases del ciclo de vida).  3. Elaboración de estimados para proyectos.  4. Creación y ejecución de scripts de automatización de pruebas.  5. Elaboración de reportes y matrices de resultados.  6. Creación  seguimiento y control de defectos utilizando múltiples herramientas.  7. Análisis y seguimiento de logs de software.  8. Configuración de entornos de prueba según requerimientos.  9. Análisis de requerimientos de software.  10. Creación de manuales y tutoriales de uso de software.,1. Tener por lo menos de uno a dos años de experiencia comprobada en posiciones similares  relacionadas con el control de calidad de productos de software.  2. Tener una alta capacidad de análisis  síntesis  observación  razonamiento lógico  creatividad y pensamiento crítico.  3. Conocer y tener experiencia en la aplicación de metodologías de control de calidad de software  herramientas orientadas a la detección de errores (nremote  Putty  Poderosa  firebug  httpfox)   enfoques como las pruebas de caja negra  caja blanca y elaboración de test suites.  4. Experiencia en automatización de pruebas y elaboración de scripts  para proyectos desktop y móviles. (Conocimiento de lenguaje python es deseable).  5. Experiencia en el uso de metodologías ágiles de control de calidad.  6. Experiencia en el reporte conciso y el seguimiento de defectos reportados hasta el punto de resolución  mediante el uso de herramientas de rastreo (Jira  Mantis  bugzilla  y otros)  7. Experiencia en el uso de Visio u otros programas para diagramar flujos funcionales y de datos.  8. Experiencia operativa en ADOBE Flash  Adobe CS 5.5  HTML5  lenguaje Java  .net o Python.  9. Experiencia en el uso de herramientas de control de versiones (SVN  Adobe Bridge  etc)  10. Experiencia en uso avanzado de dispositivos móviles en las diferentes plataformas Android  IOS y Windows Phone.  11. Experiencia en uso avanzado de bases de datos (SQL  MYSQL u ORACLE)  elaboración de queries  y pruebas orientadas a este nivel.  13. Experiencia de usuario WEB experto.(Manejo de conceptos como usabilidad   funcionalidad  etc)  14. Nivel avanzado de Ingles oral y escrito.  15.Tener capacidad de comunicación clara y fluida a nivel horizontal y  vertical.,
562,Consultor Junior  SAP Business One,Implementación de Proyectos de SAP Business One.  Apoyo en el análisis y configuración de procesos de negocio en SAP.  Elaboración de reportes en Crystal Reports.  Asesoría y soporte a usuarios SAP Business One.  Upgrades de versión y actualizaciones de software.  Capacitación a nuevos usuarios.  Soporte a cambios en el marco legislativo (impuestos  reportes  etc.),Experiencia mínima de 1 años en implementación de Proyectos SAP Business One.  Experiencia mínima de 1 años en soporte a usuarios SAP Business One.  Experiencia en la elaboración de reportes en lenguaje SQL con Crystal Reports.    Conocimientos:  Excel avanzado (tablas dinámicas  macros y conexiones a base de datos.  Conocimientos en administración SQL Server 2005 / 2008 (queries  tareas programadas  backups  restore) (Deseable).  Conocimientos de Crystal Reports.  Inglés: escritura  lectura y conversacional (Nivel medio  avanzado deseable).    Otros requisitos:  Actitud de servicio al cliente.  Comunicación efectiva.  Proactivo/a y capaz de asumir compromisos (cumplir plazos de entrega).  Aptitud para la investigación y autoaprendizaje.,
570,Analista Inteligencia de Negocios,Realización del Flash de Ventas y proyección diaria: Avance de Campaña y Proyección Anual.  Realización y manejo del tablero de Control Integral: Total Belcorp  por región  Ciudad  Zona  sección. Tendencias  semáforos  repositorio   base de datos).  Manejo del Tablero de KPIs Ciudades.  Manejo del Tablero de Control Regla.  Análisis de los Niveles/Percentiles de Consultoras.  Análisis de Ciclo de Nuevas.  Rechazos/Faltantes.  Revisar los niveles de deuda.  Pedidos Web: Perfil y Tendencias.  Pedidos Mínimos: Clientes al borde de pedidos mínimos  impacto en cambio.  Impacto de Proceso de Facturación en resultados.  Correlaciones/Cruces especiales de variable.,Experiencia necesaria de 2 años en consultoría o áreas de estrategia  análisis de mercadeo o análisis de ventas en empresas multinacionales de preferencia en consumo masivo.  Experiencia en Soporte de Datamart.  Sistemas: Excel y Power Point a nivel avanzado.  Manejo de Datamart y Business Objects.,
575,Practicante de comercial masivo y wholesale, Elaboración y Análisis de información de base interna de datos.   Elaboración de reportes.   Actualización de tarifas.   Seguimiento a órdenes internas de trabajo., Experiencia en programación con PHP y SQL así como en manejo de Excel Intermedio .,
